Bombo,Equipo,Pais,Grupo,id_sorteo
1,Palmeiras,Brasil,A,1971524031
2,Emelec,Ecuador,A,1971524031
3,Sporting Cristal,Perú,A,1971524031
4,Olimpia,Fase previa,A,1971524031
1,Flamengo,Brasil,B,1971524031
2,Libertad,Paraguay,B,1971524031
3,Deportivo Cali,Colombia,B,1971524031
4,Estudiantes L.P.,Fase previa,B,1971524031
1,Atlético Mineiro,Brasil,C,1971524031
2,Vélez,Argentina,C,1971524031
3,Deportes Tolima,Colombia,C,1971524031
4,The Strongest,Fase previa,C,1971524031
1,Athletico Paranaense,Brasil,D,1971524031
2,Cerro Porteño,Paraguay,D,1971524031
3,Colón,Argentina,D,1971524031
4,América M.G.,Fase previa,D,1971524031
1,River Plate,Argentina,E,1971524031
2,Corinthians,Brasil,E,1971524031
3,Deportivo Táchira,Venezuela,E,1971524031
4,Independiente Petrolero,Bolivia,E,1971524031
1,Peñarol,Uruguay,F,1971524031
2,Colo Colo,Chile,F,1971524031
3,Caracas,Venezuela,F,1971524031
4,Talleres,Argentina,F,1971524031
1,Nacional,Uruguay,G,1971524031
2,Universidad Católica,Chile,G,1971524031
3,Alianza Lima,Perú,G,1971524031
4,Fortaleza,Brasil,G,1971524031
1,Boca Juniors,Argentina,H,1971524031
2,Independiente del Valle,Ecuador,H,1971524031
3,Bragantino,Brasil,H,1971524031
4,Always Ready,Bolivia,H,1971524031
