Bombo,Equipo,Pais,Grupo,id_sorteo
1,Palmeiras,Brasil,A,5280565236
2,Colo Colo,Chile,A,5280565236
3,Colón,Argentina,A,5280565236
4,Always Ready,Bolivia,A,5280565236
1,Boca Juniors,Argentina,B,5280565236
2,Independiente del Valle,Ecuador,B,5280565236
3,Bragantino,Brasil,B,5280565236
4,Olimpia,Fase previa,B,5280565236
1,Athletico Paranaense,Brasil,C,5280565236
2,Vélez,Argentina,C,5280565236
3,Deportivo Cali,Colombia,C,5280565236
4,The Strongest,Fase previa,C,5280565236
1,Flamengo,Brasil,D,5280565236
2,Universidad Católica,Chile,D,5280565236
3,Caracas,Venezuela,D,5280565236
4,Estudiantes L.P.,Fase previa,D,5280565236
1,Peñarol,Uruguay,E,5280565236
2,Libertad,Paraguay,E,5280565236
3,Alianza Lima,Perú,E,5280565236
4,Talleres,Argentina,E,5280565236
1,Atlético Mineiro,Brasil,F,5280565236
2,Cerro Porteño,Paraguay,F,5280565236
3,Deportivo Táchira,Venezuela,F,5280565236
4,Independiente Petrolero,Bolivia,F,5280565236
1,River Plate,Argentina,G,5280565236
2,Emelec,Ecuador,G,5280565236
3,Sporting Cristal,Perú,G,5280565236
4,Fortaleza,Brasil,G,5280565236
1,Nacional,Uruguay,H,5280565236
2,Corinthians,Brasil,H,5280565236
3,Deportes Tolima,Colombia,H,5280565236
4,América M.G.,Fase previa,H,5280565236
