Bombo,Equipo,Pais,Grupo,id_sorteo
1,Palmeiras,Brasil,A,9962667079
2,Colo Colo,Chile,A,9962667079
3,Sporting Cristal,Perú,A,9962667079
4,The Strongest,Fase previa,A,9962667079
1,Atlético Mineiro,Brasil,B,9962667079
2,Libertad,Paraguay,B,9962667079
3,Deportes Tolima,Colombia,B,9962667079
4,Estudiantes L.P.,Fase previa,B,9962667079
1,Flamengo,Brasil,C,9962667079
2,Independiente del Valle,Ecuador,C,9962667079
3,Colón,Argentina,C,9962667079
4,Olimpia,Fase previa,C,9962667079
1,Boca Juniors,Argentina,D,9962667079
2,Emelec,Ecuador,D,9962667079
3,Bragantino,Brasil,D,9962667079
4,Always Ready,Bolivia,D,9962667079
1,Peñarol,Uruguay,E,9962667079
2,Cerro Porteño,Paraguay,E,9962667079
3,Caracas,Venezuela,E,9962667079
4,Independiente Petrolero,Bolivia,E,9962667079
1,Nacional,Uruguay,F,9962667079
2,Corinthians,Brasil,F,9962667079
3,Deportivo Cali,Colombia,F,9962667079
4,Talleres,Argentina,F,9962667079
1,River Plate,Argentina,G,9962667079
2,Universidad Católica,Chile,G,9962667079
3,Deportivo Táchira,Venezuela,G,9962667079
4,Fortaleza,Brasil,G,9962667079
1,Athletico Paranaense,Brasil,H,9962667079
2,Vélez,Argentina,H,9962667079
3,Alianza Lima,Perú,H,9962667079
4,América M.G.,Fase previa,H,9962667079
