Bombo,Equipo,Pais,Grupo,id_sorteo
1,Palmeiras,Brasil,A,7892392117
2,Libertad,Paraguay,A,7892392117
3,Caracas,Venezuela,A,7892392117
4,Independiente Petrolero,Bolivia,A,7892392117
1,River Plate,Argentina,B,7892392117
2,Independiente del Valle,Ecuador,B,7892392117
3,Deportivo Cali,Colombia,B,7892392117
4,Olimpia,Fase previa,B,7892392117
1,Flamengo,Brasil,C,7892392117
2,Emelec,Ecuador,C,7892392117
3,Sporting Cristal,Perú,C,7892392117
4,Always Ready,Bolivia,C,7892392117
1,Athletico Paranaense,Brasil,D,7892392117
2,Cerro Porteño,Paraguay,D,7892392117
3,Colón,Argentina,D,7892392117
4,The Strongest,Fase previa,D,7892392117
1,Nacional,Uruguay,E,7892392117
2,Colo Colo,Chile,E,7892392117
3,Bragantino,Brasil,E,7892392117
4,Talleres,Argentina,E,7892392117
1,Atlético Mineiro,Brasil,F,7892392117
2,Universidad Católica,Chile,F,7892392117
3,Deportes Tolima,Colombia,F,7892392117
4,Estudiantes L.P.,Fase previa,F,7892392117
1,Boca Juniors,Argentina,G,7892392117
2,Corinthians,Brasil,G,7892392117
3,Alianza Lima,Perú,G,7892392117
4,América M.G.,Fase previa,G,7892392117
1,Peñarol,Uruguay,H,7892392117
2,Vélez,Argentina,H,7892392117
3,Deportivo Táchira,Venezuela,H,7892392117
4,Fortaleza,Brasil,H,7892392117
