Bombo,Equipo,Pais,Grupo,id_sorteo
1,Palmeiras,Brasil,A,2584033219
2,Libertad,Paraguay,A,2584033219
3,Alianza Lima,Perú,A,2584033219
4,Always Ready,Bolivia,A,2584033219
1,Nacional,Uruguay,B,2584033219
2,Vélez,Argentina,B,2584033219
3,Bragantino,Brasil,B,2584033219
4,Estudiantes L.P.,Fase previa,B,2584033219
1,Atlético Mineiro,Brasil,C,2584033219
2,Universidad Católica,Chile,C,2584033219
3,Caracas,Venezuela,C,2584033219
4,América M.G.,Fase previa,C,2584033219
1,Flamengo,Brasil,D,2584033219
2,Emelec,Ecuador,D,2584033219
3,Deportivo Cali,Colombia,D,2584033219
4,Talleres,Argentina,D,2584033219
1,Boca Juniors,Argentina,E,2584033219
2,Corinthians,Brasil,E,2584033219
3,Deportes Tolima,Colombia,E,2584033219
4,Olimpia,Fase previa,E,2584033219
1,Athletico Paranaense,Brasil,F,2584033219
2,Colo Colo,Chile,F,2584033219
3,Colón,Argentina,F,2584033219
4,The Strongest,Fase previa,F,2584033219
1,Peñarol,Uruguay,G,2584033219
2,Cerro Porteño,Paraguay,G,2584033219
3,Sporting Cristal,Perú,G,2584033219
4,Fortaleza,Brasil,G,2584033219
1,River Plate,Argentina,H,2584033219
2,Independiente del Valle,Ecuador,H,2584033219
3,Deportivo Táchira,Venezuela,H,2584033219
4,Independiente Petrolero,Bolivia,H,2584033219
