Bombo,Equipo,Pais,Grupo,id_sorteo
1,Palmeiras,Brasil,A,3194697885
2,Libertad,Paraguay,A,3194697885
3,Deportivo Táchira,Venezuela,A,3194697885
4,Independiente Petrolero,Bolivia,A,3194697885
1,Flamengo,Brasil,B,3194697885
2,Independiente del Valle,Ecuador,B,3194697885
3,Colón,Argentina,B,3194697885
4,Olimpia,Fase previa,B,3194697885
1,Athletico Paranaense,Brasil,C,3194697885
2,Emelec,Ecuador,C,3194697885
3,Caracas,Venezuela,C,3194697885
4,América M.G.,Fase previa,C,3194697885
1,Nacional,Uruguay,D,3194697885
2,Colo Colo,Chile,D,3194697885
3,Sporting Cristal,Perú,D,3194697885
4,Fortaleza,Brasil,D,3194697885
1,River Plate,Argentina,E,3194697885
2,Corinthians,Brasil,E,3194697885
3,Deportes Tolima,Colombia,E,3194697885
4,The Strongest,Fase previa,E,3194697885
1,Peñarol,Uruguay,F,3194697885
2,Vélez,Argentina,F,3194697885
3,Alianza Lima,Perú,F,3194697885
4,Estudiantes L.P.,Fase previa,F,3194697885
1,Atlético Mineiro,Brasil,G,3194697885
2,Cerro Porteño,Paraguay,G,3194697885
3,Deportivo Cali,Colombia,G,3194697885
4,Talleres,Argentina,G,3194697885
1,Boca Juniors,Argentina,H,3194697885
2,Universidad Católica,Chile,H,3194697885
3,Bragantino,Brasil,H,3194697885
4,Always Ready,Bolivia,H,3194697885
