Bombo,Equipo,Pais,Grupo,id_sorteo
1,Palmeiras,Brasil,A,6409540376
2,Vélez,Argentina,A,6409540376
3,Alianza Lima,Perú,A,6409540376
4,Independiente Petrolero,Bolivia,A,6409540376
1,River Plate,Argentina,B,6409540376
2,Colo Colo,Chile,B,6409540376
3,Deportes Tolima,Colombia,B,6409540376
4,Estudiantes L.P.,Fase previa,B,6409540376
1,Boca Juniors,Argentina,C,6409540376
2,Independiente del Valle,Ecuador,C,6409540376
3,Sporting Cristal,Perú,C,6409540376
4,Fortaleza,Brasil,C,6409540376
1,Atlético Mineiro,Brasil,D,6409540376
2,Universidad Católica,Chile,D,6409540376
3,Colón,Argentina,D,6409540376
4,The Strongest,Fase previa,D,6409540376
1,Peñarol,Uruguay,E,6409540376
2,Cerro Porteño,Paraguay,E,6409540376
3,Bragantino,Brasil,E,6409540376
4,Always Ready,Bolivia,E,6409540376
1,Nacional,Uruguay,F,6409540376
2,Corinthians,Brasil,F,6409540376
3,Caracas,Venezuela,F,6409540376
4,Olimpia,Fase previa,F,6409540376
1,Athletico Paranaense,Brasil,G,6409540376
2,Libertad,Paraguay,G,6409540376
3,Deportivo Cali,Colombia,G,6409540376
4,Talleres,Argentina,G,6409540376
1,Flamengo,Brasil,H,6409540376
2,Emelec,Ecuador,H,6409540376
3,Deportivo Táchira,Venezuela,H,6409540376
4,América M.G.,Fase previa,H,6409540376
