Bombo,Equipo,Pais,Grupo,id_sorteo
1,Palmeiras,Brasil,A,2769254396
2,Cerro Porteño,Paraguay,A,2769254396
3,Colón,Argentina,A,2769254396
4,Olimpia,Fase previa,A,2769254396
1,Nacional,Uruguay,B,2769254396
2,Universidad Católica,Chile,B,2769254396
3,Bragantino,Brasil,B,2769254396
4,Talleres,Argentina,B,2769254396
1,Atlético Mineiro,Brasil,C,2769254396
2,Emelec,Ecuador,C,2769254396
3,Caracas,Venezuela,C,2769254396
4,Estudiantes L.P.,Fase previa,C,2769254396
1,Peñarol,Uruguay,D,2769254396
2,Libertad,Paraguay,D,2769254396
3,Deportes Tolima,Colombia,D,2769254396
4,Fortaleza,Brasil,D,2769254396
1,Flamengo,Brasil,E,2769254396
2,Colo Colo,Chile,E,2769254396
3,Alianza Lima,Perú,E,2769254396
4,Independiente Petrolero,Bolivia,E,2769254396
1,Athletico Paranaense,Brasil,F,2769254396
2,Vélez,Argentina,F,2769254396
3,Deportivo Táchira,Venezuela,F,2769254396
4,The Strongest,Fase previa,F,2769254396
1,Boca Juniors,Argentina,G,2769254396
2,Corinthians,Brasil,G,2769254396
3,Deportivo Cali,Colombia,G,2769254396
4,América M.G.,Fase previa,G,2769254396
1,River Plate,Argentina,H,2769254396
2,Independiente del Valle,Ecuador,H,2769254396
3,Sporting Cristal,Perú,H,2769254396
4,Always Ready,Bolivia,H,2769254396
