Bombo,Equipo,Pais,Grupo,id_sorteo
1,Palmeiras,Brasil,A,7087495385
2,Vélez,Argentina,A,7087495385
3,Deportivo Cali,Colombia,A,7087495385
4,Estudiantes L.P.,Fase previa,A,7087495385
1,Athletico Paranaense,Brasil,B,7087495385
2,Emelec,Ecuador,B,7087495385
3,Colón,Argentina,B,7087495385
4,América M.G.,Fase previa,B,7087495385
1,Flamengo,Brasil,C,7087495385
2,Colo Colo,Chile,C,7087495385
3,Deportes Tolima,Colombia,C,7087495385
4,Olimpia,Fase previa,C,7087495385
1,Atlético Mineiro,Brasil,D,7087495385
2,Cerro Porteño,Paraguay,D,7087495385
3,Alianza Lima,Perú,D,7087495385
4,Always Ready,Bolivia,D,7087495385
1,Nacional,Uruguay,E,7087495385
2,Corinthians,Brasil,E,7087495385
3,Deportivo Táchira,Venezuela,E,7087495385
4,Talleres,Argentina,E,7087495385
1,Peñarol,Uruguay,F,7087495385
2,Universidad Católica,Chile,F,7087495385
3,Bragantino,Brasil,F,7087495385
4,Independiente Petrolero,Bolivia,F,7087495385
1,River Plate,Argentina,G,7087495385
2,Independiente del Valle,Ecuador,G,7087495385
3,Caracas,Venezuela,G,7087495385
4,Fortaleza,Brasil,G,7087495385
1,Boca Juniors,Argentina,H,7087495385
2,Libertad,Paraguay,H,7087495385
3,Sporting Cristal,Perú,H,7087495385
4,The Strongest,Fase previa,H,7087495385
