Bombo,Equipo,Pais,Grupo,id_sorteo
1,Palmeiras,Brasil,A,2013461055
2,Emelec,Ecuador,A,2013461055
3,Deportivo Cali,Colombia,A,2013461055
4,América M.G.,Fase previa,A,2013461055
1,Peñarol,Uruguay,B,2013461055
2,Colo Colo,Chile,B,2013461055
3,Alianza Lima,Perú,B,2013461055
4,Fortaleza,Brasil,B,2013461055
1,Flamengo,Brasil,C,2013461055
2,Universidad Católica,Chile,C,2013461055
3,Caracas,Venezuela,C,2013461055
4,The Strongest,Fase previa,C,2013461055
1,Nacional,Uruguay,D,2013461055
2,Corinthians,Brasil,D,2013461055
3,Sporting Cristal,Perú,D,2013461055
4,Talleres,Argentina,D,2013461055
1,River Plate,Argentina,E,2013461055
2,Libertad,Paraguay,E,2013461055
3,Bragantino,Brasil,E,2013461055
4,Estudiantes L.P.,Fase previa,E,2013461055
1,Boca Juniors,Argentina,F,2013461055
2,Independiente del Valle,Ecuador,F,2013461055
3,Deportivo Táchira,Venezuela,F,2013461055
4,Olimpia,Fase previa,F,2013461055
1,Athletico Paranaense,Brasil,G,2013461055
2,Vélez,Argentina,G,2013461055
3,Deportes Tolima,Colombia,G,2013461055
4,Independiente Petrolero,Bolivia,G,2013461055
1,Atlético Mineiro,Brasil,H,2013461055
2,Cerro Porteño,Paraguay,H,2013461055
3,Colón,Argentina,H,2013461055
4,Always Ready,Bolivia,H,2013461055
