Bombo,Equipo,Pais,Grupo,id_sorteo
1,Palmeiras,Brasil,A,1813906412
2,Emelec,Ecuador,A,1813906412
3,Deportivo Táchira,Venezuela,A,1813906412
4,Estudiantes L.P.,Fase previa,A,1813906412
1,Athletico Paranaense,Brasil,B,1813906412
2,Vélez,Argentina,B,1813906412
3,Sporting Cristal,Perú,B,1813906412
4,The Strongest,Fase previa,B,1813906412
1,Nacional,Uruguay,C,1813906412
2,Corinthians,Brasil,C,1813906412
3,Colón,Argentina,C,1813906412
4,Independiente Petrolero,Bolivia,C,1813906412
1,Boca Juniors,Argentina,D,1813906412
2,Colo Colo,Chile,D,1813906412
3,Bragantino,Brasil,D,1813906412
4,Olimpia,Fase previa,D,1813906412
1,Flamengo,Brasil,E,1813906412
2,Independiente del Valle,Ecuador,E,1813906412
3,Deportivo Cali,Colombia,E,1813906412
4,Talleres,Argentina,E,1813906412
1,River Plate,Argentina,F,1813906412
2,Cerro Porteño,Paraguay,F,1813906412
3,Alianza Lima,Perú,F,1813906412
4,Fortaleza,Brasil,F,1813906412
1,Atlético Mineiro,Brasil,G,1813906412
2,Universidad Católica,Chile,G,1813906412
3,Caracas,Venezuela,G,1813906412
4,América M.G.,Fase previa,G,1813906412
1,Peñarol,Uruguay,H,1813906412
2,Libertad,Paraguay,H,1813906412
3,Deportes Tolima,Colombia,H,1813906412
4,Always Ready,Bolivia,H,1813906412
