Bombo,Equipo,Pais,Grupo,id_sorteo
1,Palmeiras,Brasil,A,44448742
2,Independiente del Valle,Ecuador,A,44448742
3,Deportes Tolima,Colombia,A,44448742
4,Always Ready,Bolivia,A,44448742
1,Athletico Paranaense,Brasil,B,44448742
2,Universidad Católica,Chile,B,44448742
3,Deportivo Táchira,Venezuela,B,44448742
4,Talleres,Argentina,B,44448742
1,Flamengo,Brasil,C,44448742
2,Cerro Porteño,Paraguay,C,44448742
3,Sporting Cristal,Perú,C,44448742
4,Independiente Petrolero,Bolivia,C,44448742
1,Nacional,Uruguay,D,44448742
2,Emelec,Ecuador,D,44448742
3,Colón,Argentina,D,44448742
4,The Strongest,Fase previa,D,44448742
1,River Plate,Argentina,E,44448742
2,Corinthians,Brasil,E,44448742
3,Caracas,Venezuela,E,44448742
4,Olimpia,Fase previa,E,44448742
1,Boca Juniors,Argentina,F,44448742
2,Colo Colo,Chile,F,44448742
3,Bragantino,Brasil,F,44448742
4,América M.G.,Fase previa,F,44448742
1,Peñarol,Uruguay,G,44448742
2,Libertad,Paraguay,G,44448742
3,Deportivo Cali,Colombia,G,44448742
4,Fortaleza,Brasil,G,44448742
1,Atlético Mineiro,Brasil,H,44448742
2,Vélez,Argentina,H,44448742
3,Alianza Lima,Perú,H,44448742
4,Estudiantes L.P.,Fase previa,H,44448742
