Bombo,Equipo,Pais,Grupo,id_sorteo
1,Palmeiras,Brasil,A,1475243407
2,Colo Colo,Chile,A,1475243407
3,Deportivo Cali,Colombia,A,1475243407
4,América M.G.,Fase previa,A,1475243407
1,Boca Juniors,Argentina,B,1475243407
2,Emelec,Ecuador,B,1475243407
3,Deportivo Táchira,Venezuela,B,1475243407
4,Independiente Petrolero,Bolivia,B,1475243407
1,River Plate,Argentina,C,1475243407
2,Libertad,Paraguay,C,1475243407
3,Caracas,Venezuela,C,1475243407
4,Fortaleza,Brasil,C,1475243407
1,Flamengo,Brasil,D,1475243407
2,Universidad Católica,Chile,D,1475243407
3,Colón,Argentina,D,1475243407
4,Always Ready,Bolivia,D,1475243407
1,Nacional,Uruguay,E,1475243407
2,Corinthians,Brasil,E,1475243407
3,Alianza Lima,Perú,E,1475243407
4,Estudiantes L.P.,Fase previa,E,1475243407
1,Athletico Paranaense,Brasil,F,1475243407
2,Cerro Porteño,Paraguay,F,1475243407
3,Sporting Cristal,Perú,F,1475243407
4,The Strongest,Fase previa,F,1475243407
1,Atlético Mineiro,Brasil,G,1475243407
2,Independiente del Valle,Ecuador,G,1475243407
3,Deportes Tolima,Colombia,G,1475243407
4,Talleres,Argentina,G,1475243407
1,Peñarol,Uruguay,H,1475243407
2,Vélez,Argentina,H,1475243407
3,Bragantino,Brasil,H,1475243407
4,Olimpia,Fase previa,H,1475243407
