Bombo,Equipo,Pais,Grupo,id_sorteo
1,Palmeiras,Brasil,A,7003926934
2,Vélez,Argentina,A,7003926934
3,Deportes Tolima,Colombia,A,7003926934
4,Estudiantes L.P.,Fase previa,A,7003926934
1,Athletico Paranaense,Brasil,B,7003926934
2,Colo Colo,Chile,B,7003926934
3,Deportivo Táchira,Venezuela,B,7003926934
4,Independiente Petrolero,Bolivia,B,7003926934
1,Atlético Mineiro,Brasil,C,7003926934
2,Independiente del Valle,Ecuador,C,7003926934
3,Colón,Argentina,C,7003926934
4,América M.G.,Fase previa,C,7003926934
1,Flamengo,Brasil,D,7003926934
2,Emelec,Ecuador,D,7003926934
3,Deportivo Cali,Colombia,D,7003926934
4,Talleres,Argentina,D,7003926934
1,River Plate,Argentina,E,7003926934
2,Corinthians,Brasil,E,7003926934
3,Alianza Lima,Perú,E,7003926934
4,Olimpia,Fase previa,E,7003926934
1,Peñarol,Uruguay,F,7003926934
2,Cerro Porteño,Paraguay,F,7003926934
3,Bragantino,Brasil,F,7003926934
4,The Strongest,Fase previa,F,7003926934
1,Nacional,Uruguay,G,7003926934
2,Universidad Católica,Chile,G,7003926934
3,Sporting Cristal,Perú,G,7003926934
4,Fortaleza,Brasil,G,7003926934
1,Boca Juniors,Argentina,H,7003926934
2,Libertad,Paraguay,H,7003926934
3,Caracas,Venezuela,H,7003926934
4,Always Ready,Bolivia,H,7003926934
