Bombo,Equipo,Pais,Grupo,id_sorteo
1,Palmeiras,Brasil,A,1037638971
2,Cerro Porteño,Paraguay,A,1037638971
3,Deportes Tolima,Colombia,A,1037638971
4,Independiente Petrolero,Bolivia,A,1037638971
1,Peñarol,Uruguay,B,1037638971
2,Universidad Católica,Chile,B,1037638971
3,Deportivo Táchira,Venezuela,B,1037638971
4,Fortaleza,Brasil,B,1037638971
1,Flamengo,Brasil,C,1037638971
2,Emelec,Ecuador,C,1037638971
3,Caracas,Venezuela,C,1037638971
4,Estudiantes L.P.,Fase previa,C,1037638971
1,Athletico Paranaense,Brasil,D,1037638971
2,Libertad,Paraguay,D,1037638971
3,Alianza Lima,Perú,D,1037638971
4,Talleres,Argentina,D,1037638971
1,River Plate,Argentina,E,1037638971
2,Independiente del Valle,Ecuador,E,1037638971
3,Deportivo Cali,Colombia,E,1037638971
4,Always Ready,Bolivia,E,1037638971
1,Boca Juniors,Argentina,F,1037638971
2,Corinthians,Brasil,F,1037638971
3,Sporting Cristal,Perú,F,1037638971
4,Olimpia,Fase previa,F,1037638971
1,Nacional,Uruguay,G,1037638971
2,Vélez,Argentina,G,1037638971
3,Bragantino,Brasil,G,1037638971
4,América M.G.,Fase previa,G,1037638971
1,Atlético Mineiro,Brasil,H,1037638971
2,Colo Colo,Chile,H,1037638971
3,Colón,Argentina,H,1037638971
4,The Strongest,Fase previa,H,1037638971
