Bombo,Equipo,Pais,Grupo,id_sorteo
1,Palmeiras,Brasil,A,5184361917
2,Vélez,Argentina,A,5184361917
3,Deportivo Táchira,Venezuela,A,5184361917
4,América M.G.,Fase previa,A,5184361917
1,Nacional,Uruguay,B,5184361917
2,Universidad Católica,Chile,B,5184361917
3,Caracas,Venezuela,B,5184361917
4,Estudiantes L.P.,Fase previa,B,5184361917
1,Flamengo,Brasil,C,5184361917
2,Emelec,Ecuador,C,5184361917
3,Sporting Cristal,Perú,C,5184361917
4,The Strongest,Fase previa,C,5184361917
1,Atlético Mineiro,Brasil,D,5184361917
2,Libertad,Paraguay,D,5184361917
3,Deportivo Cali,Colombia,D,5184361917
4,Independiente Petrolero,Bolivia,D,5184361917
1,Peñarol,Uruguay,E,5184361917
2,Corinthians,Brasil,E,5184361917
3,Alianza Lima,Perú,E,5184361917
4,Talleres,Argentina,E,5184361917
1,Boca Juniors,Argentina,F,5184361917
2,Independiente del Valle,Ecuador,F,5184361917
3,Bragantino,Brasil,F,5184361917
4,Always Ready,Bolivia,F,5184361917
1,River Plate,Argentina,G,5184361917
2,Cerro Porteño,Paraguay,G,5184361917
3,Deportes Tolima,Colombia,G,5184361917
4,Fortaleza,Brasil,G,5184361917
1,Athletico Paranaense,Brasil,H,5184361917
2,Colo Colo,Chile,H,5184361917
3,Colón,Argentina,H,5184361917
4,Olimpia,Fase previa,H,5184361917
