Bombo,Equipo,Pais,Grupo,id_sorteo
1,Palmeiras,Brasil,A,3042825663
2,Libertad,Paraguay,A,3042825663
3,Sporting Cristal,Perú,A,3042825663
4,Talleres,Argentina,A,3042825663
1,Athletico Paranaense,Brasil,B,3042825663
2,Universidad Católica,Chile,B,3042825663
3,Colón,Argentina,B,3042825663
4,América M.G.,Fase previa,B,3042825663
1,Peñarol,Uruguay,C,3042825663
2,Independiente del Valle,Ecuador,C,3042825663
3,Bragantino,Brasil,C,3042825663
4,Independiente Petrolero,Bolivia,C,3042825663
1,Atlético Mineiro,Brasil,D,3042825663
2,Cerro Porteño,Paraguay,D,3042825663
3,Alianza Lima,Perú,D,3042825663
4,Always Ready,Bolivia,D,3042825663
1,Boca Juniors,Argentina,E,3042825663
2,Corinthians,Brasil,E,3042825663
3,Deportes Tolima,Colombia,E,3042825663
4,The Strongest,Fase previa,E,3042825663
1,Flamengo,Brasil,F,3042825663
2,Colo Colo,Chile,F,3042825663
3,Deportivo Cali,Colombia,F,3042825663
4,Estudiantes L.P.,Fase previa,F,3042825663
1,River Plate,Argentina,G,3042825663
2,Emelec,Ecuador,G,3042825663
3,Caracas,Venezuela,G,3042825663
4,Fortaleza,Brasil,G,3042825663
1,Nacional,Uruguay,H,3042825663
2,Vélez,Argentina,H,3042825663
3,Deportivo Táchira,Venezuela,H,3042825663
4,Olimpia,Fase previa,H,3042825663
