Bombo,Equipo,Pais,Grupo,id_sorteo
1,Palmeiras,Brasil,A,1916459932
2,Emelec,Ecuador,A,1916459932
3,Colón,Argentina,A,1916459932
4,Independiente Petrolero,Bolivia,A,1916459932
1,Flamengo,Brasil,B,1916459932
2,Colo Colo,Chile,B,1916459932
3,Sporting Cristal,Perú,B,1916459932
4,Talleres,Argentina,B,1916459932
1,Peñarol,Uruguay,C,1916459932
2,Corinthians,Brasil,C,1916459932
3,Deportes Tolima,Colombia,C,1916459932
4,The Strongest,Fase previa,C,1916459932
1,Athletico Paranaense,Brasil,D,1916459932
2,Vélez,Argentina,D,1916459932
3,Alianza Lima,Perú,D,1916459932
4,Estudiantes L.P.,Fase previa,D,1916459932
1,Nacional,Uruguay,E,1916459932
2,Universidad Católica,Chile,E,1916459932
3,Bragantino,Brasil,E,1916459932
4,América M.G.,Fase previa,E,1916459932
1,Boca Juniors,Argentina,F,1916459932
2,Cerro Porteño,Paraguay,F,1916459932
3,Deportivo Cali,Colombia,F,1916459932
4,Fortaleza,Brasil,F,1916459932
1,Atlético Mineiro,Brasil,G,1916459932
2,Libertad,Paraguay,G,1916459932
3,Deportivo Táchira,Venezuela,G,1916459932
4,Always Ready,Bolivia,G,1916459932
1,River Plate,Argentina,H,1916459932
2,Independiente del Valle,Ecuador,H,1916459932
3,Caracas,Venezuela,H,1916459932
4,Olimpia,Fase previa,H,1916459932
