Bombo,Equipo,Pais,Grupo,id_sorteo
1,Palmeiras,Brasil,A,311353885
2,Libertad,Paraguay,A,311353885
3,Colón,Argentina,A,311353885
4,The Strongest,Fase previa,A,311353885
1,Flamengo,Brasil,B,311353885
2,Independiente del Valle,Ecuador,B,311353885
3,Sporting Cristal,Perú,B,311353885
4,Always Ready,Bolivia,B,311353885
1,Athletico Paranaense,Brasil,C,311353885
2,Universidad Católica,Chile,C,311353885
3,Caracas,Venezuela,C,311353885
4,América M.G.,Fase previa,C,311353885
1,Peñarol,Uruguay,D,311353885
2,Corinthians,Brasil,D,311353885
3,Deportes Tolima,Colombia,D,311353885
4,Independiente Petrolero,Bolivia,D,311353885
1,Atlético Mineiro,Brasil,E,311353885
2,Emelec,Ecuador,E,311353885
3,Alianza Lima,Perú,E,311353885
4,Talleres,Argentina,E,311353885
1,Boca Juniors,Argentina,F,311353885
2,Colo Colo,Chile,F,311353885
3,Bragantino,Brasil,F,311353885
4,Olimpia,Fase previa,F,311353885
1,River Plate,Argentina,G,311353885
2,Cerro Porteño,Paraguay,G,311353885
3,Deportivo Táchira,Venezuela,G,311353885
4,Fortaleza,Brasil,G,311353885
1,Nacional,Uruguay,H,311353885
2,Vélez,Argentina,H,311353885
3,Deportivo Cali,Colombia,H,311353885
4,Estudiantes L.P.,Fase previa,H,311353885
