Bombo,Equipo,Pais,Grupo,id_sorteo
1,Palmeiras,Brasil,A,9408948729
2,Vélez,Argentina,A,9408948729
3,Deportivo Cali,Colombia,A,9408948729
4,Independiente Petrolero,Bolivia,A,9408948729
1,Nacional,Uruguay,B,9408948729
2,Corinthians,Brasil,B,9408948729
3,Caracas,Venezuela,B,9408948729
4,Olimpia,Fase previa,B,9408948729
1,Atlético Mineiro,Brasil,C,9408948729
2,Cerro Porteño,Paraguay,C,9408948729
3,Deportes Tolima,Colombia,C,9408948729
4,Talleres,Argentina,C,9408948729
1,River Plate,Argentina,D,9408948729
2,Independiente del Valle,Ecuador,D,9408948729
3,Alianza Lima,Perú,D,9408948729
4,The Strongest,Fase previa,D,9408948729
1,Peñarol,Uruguay,E,9408948729
2,Libertad,Paraguay,E,9408948729
3,Bragantino,Brasil,E,9408948729
4,Always Ready,Bolivia,E,9408948729
1,Flamengo,Brasil,F,9408948729
2,Colo Colo,Chile,F,9408948729
3,Colón,Argentina,F,9408948729
4,América M.G.,Fase previa,F,9408948729
1,Boca Juniors,Argentina,G,9408948729
2,Universidad Católica,Chile,G,9408948729
3,Sporting Cristal,Perú,G,9408948729
4,Fortaleza,Brasil,G,9408948729
1,Athletico Paranaense,Brasil,H,9408948729
2,Emelec,Ecuador,H,9408948729
3,Deportivo Táchira,Venezuela,H,9408948729
4,Estudiantes L.P.,Fase previa,H,9408948729
