Bombo,Equipo,Pais,Grupo,id_sorteo
1,Palmeiras,Brasil,A,3461064108
2,Emelec,Ecuador,A,3461064108
3,Deportes Tolima,Colombia,A,3461064108
4,Olimpia,Fase previa,A,3461064108
1,Peñarol,Uruguay,B,3461064108
2,Independiente del Valle,Ecuador,B,3461064108
3,Deportivo Táchira,Venezuela,B,3461064108
4,Independiente Petrolero,Bolivia,B,3461064108
1,Nacional,Uruguay,C,3461064108
2,Vélez,Argentina,C,3461064108
3,Caracas,Venezuela,C,3461064108
4,Fortaleza,Brasil,C,3461064108
1,Flamengo,Brasil,D,3461064108
2,Universidad Católica,Chile,D,3461064108
3,Sporting Cristal,Perú,D,3461064108
4,América M.G.,Fase previa,D,3461064108
1,Athletico Paranaense,Brasil,E,3461064108
2,Colo Colo,Chile,E,3461064108
3,Deportivo Cali,Colombia,E,3461064108
4,Talleres,Argentina,E,3461064108
1,Boca Juniors,Argentina,F,3461064108
2,Corinthians,Brasil,F,3461064108
3,Alianza Lima,Perú,F,3461064108
4,Estudiantes L.P.,Fase previa,F,3461064108
1,River Plate,Argentina,G,3461064108
2,Libertad,Paraguay,G,3461064108
3,Bragantino,Brasil,G,3461064108
4,The Strongest,Fase previa,G,3461064108
1,Atlético Mineiro,Brasil,H,3461064108
2,Cerro Porteño,Paraguay,H,3461064108
3,Colón,Argentina,H,3461064108
4,Always Ready,Bolivia,H,3461064108
