Bombo,Equipo,Pais,Grupo,id_sorteo
1,Palmeiras,Brasil,A,3171319387
2,Colo Colo,Chile,A,3171319387
3,Alianza Lima,Perú,A,3171319387
4,América M.G.,Fase previa,A,3171319387
1,Peñarol,Uruguay,B,3171319387
2,Corinthians,Brasil,B,3171319387
3,Caracas,Venezuela,B,3171319387
4,Always Ready,Bolivia,B,3171319387
1,Boca Juniors,Argentina,C,3171319387
2,Universidad Católica,Chile,C,3171319387
3,Sporting Cristal,Perú,C,3171319387
4,Fortaleza,Brasil,C,3171319387
1,River Plate,Argentina,D,3171319387
2,Independiente del Valle,Ecuador,D,3171319387
3,Bragantino,Brasil,D,3171319387
4,Olimpia,Fase previa,D,3171319387
1,Atlético Mineiro,Brasil,E,3171319387
2,Emelec,Ecuador,E,3171319387
3,Colón,Argentina,E,3171319387
4,Independiente Petrolero,Bolivia,E,3171319387
1,Athletico Paranaense,Brasil,F,3171319387
2,Vélez,Argentina,F,3171319387
3,Deportes Tolima,Colombia,F,3171319387
4,The Strongest,Fase previa,F,3171319387
1,Nacional,Uruguay,G,3171319387
2,Cerro Porteño,Paraguay,G,3171319387
3,Deportivo Cali,Colombia,G,3171319387
4,Talleres,Argentina,G,3171319387
1,Flamengo,Brasil,H,3171319387
2,Libertad,Paraguay,H,3171319387
3,Deportivo Táchira,Venezuela,H,3171319387
4,Estudiantes L.P.,Fase previa,H,3171319387
