Bombo,Equipo,Pais,Grupo,id_sorteo
1,Palmeiras,Brasil,A,2421722163
2,Libertad,Paraguay,A,2421722163
3,Sporting Cristal,Perú,A,2421722163
4,América M.G.,Fase previa,A,2421722163
1,Peñarol,Uruguay,B,2421722163
2,Vélez,Argentina,B,2421722163
3,Caracas,Venezuela,B,2421722163
4,Fortaleza,Brasil,B,2421722163
1,Nacional,Uruguay,C,2421722163
2,Colo Colo,Chile,C,2421722163
3,Deportivo Táchira,Venezuela,C,2421722163
4,Olimpia,Fase previa,C,2421722163
1,Atlético Mineiro,Brasil,D,2421722163
2,Emelec,Ecuador,D,2421722163
3,Deportivo Cali,Colombia,D,2421722163
4,Independiente Petrolero,Bolivia,D,2421722163
1,Athletico Paranaense,Brasil,E,2421722163
2,Independiente del Valle,Ecuador,E,2421722163
3,Alianza Lima,Perú,E,2421722163
4,Talleres,Argentina,E,2421722163
1,River Plate,Argentina,F,2421722163
2,Corinthians,Brasil,F,2421722163
3,Deportes Tolima,Colombia,F,2421722163
4,Always Ready,Bolivia,F,2421722163
1,Boca Juniors,Argentina,G,2421722163
2,Universidad Católica,Chile,G,2421722163
3,Bragantino,Brasil,G,2421722163
4,Estudiantes L.P.,Fase previa,G,2421722163
1,Flamengo,Brasil,H,2421722163
2,Cerro Porteño,Paraguay,H,2421722163
3,Colón,Argentina,H,2421722163
4,The Strongest,Fase previa,H,2421722163
