Bombo,Equipo,Pais,Grupo,id_sorteo
1,Palmeiras,Brasil,A,3756123690
2,Emelec,Ecuador,A,3756123690
3,Caracas,Venezuela,A,3756123690
4,Talleres,Argentina,A,3756123690
1,Atlético Mineiro,Brasil,B,3756123690
2,Vélez,Argentina,B,3756123690
3,Deportivo Cali,Colombia,B,3756123690
4,Olimpia,Fase previa,B,3756123690
1,Peñarol,Uruguay,C,3756123690
2,Libertad,Paraguay,C,3756123690
3,Sporting Cristal,Perú,C,3756123690
4,The Strongest,Fase previa,C,3756123690
1,Athletico Paranaense,Brasil,D,3756123690
2,Colo Colo,Chile,D,3756123690
3,Deportes Tolima,Colombia,D,3756123690
4,Estudiantes L.P.,Fase previa,D,3756123690
1,Nacional,Uruguay,E,3756123690
2,Universidad Católica,Chile,E,3756123690
3,Deportivo Táchira,Venezuela,E,3756123690
4,Fortaleza,Brasil,E,3756123690
1,River Plate,Argentina,F,3756123690
2,Cerro Porteño,Paraguay,F,3756123690
3,Bragantino,Brasil,F,3756123690
4,América M.G.,Fase previa,F,3756123690
1,Flamengo,Brasil,G,3756123690
2,Independiente del Valle,Ecuador,G,3756123690
3,Colón,Argentina,G,3756123690
4,Always Ready,Bolivia,G,3756123690
1,Boca Juniors,Argentina,H,3756123690
2,Corinthians,Brasil,H,3756123690
3,Alianza Lima,Perú,H,3756123690
4,Independiente Petrolero,Bolivia,H,3756123690
