Bombo,Equipo,Pais,Grupo,id_sorteo
1,Palmeiras,Brasil,A,7937938372
2,Libertad,Paraguay,A,7937938372
3,Colón,Argentina,A,7937938372
4,Estudiantes L.P.,Fase previa,A,7937938372
1,Peñarol,Uruguay,B,7937938372
2,Vélez,Argentina,B,7937938372
3,Deportes Tolima,Colombia,B,7937938372
4,Always Ready,Bolivia,B,7937938372
1,Athletico Paranaense,Brasil,C,7937938372
2,Emelec,Ecuador,C,7937938372
3,Alianza Lima,Perú,C,7937938372
4,Talleres,Argentina,C,7937938372
1,Nacional,Uruguay,D,7937938372
2,Colo Colo,Chile,D,7937938372
3,Sporting Cristal,Perú,D,7937938372
4,Fortaleza,Brasil,D,7937938372
1,Flamengo,Brasil,E,7937938372
2,Cerro Porteño,Paraguay,E,7937938372
3,Caracas,Venezuela,E,7937938372
4,The Strongest,Fase previa,E,7937938372
1,Atlético Mineiro,Brasil,F,7937938372
2,Independiente del Valle,Ecuador,F,7937938372
3,Deportivo Táchira,Venezuela,F,7937938372
4,Olimpia,Fase previa,F,7937938372
1,River Plate,Argentina,G,7937938372
2,Corinthians,Brasil,G,7937938372
3,Deportivo Cali,Colombia,G,7937938372
4,América M.G.,Fase previa,G,7937938372
1,Boca Juniors,Argentina,H,7937938372
2,Universidad Católica,Chile,H,7937938372
3,Bragantino,Brasil,H,7937938372
4,Independiente Petrolero,Bolivia,H,7937938372
