Bombo,Equipo,Pais,Grupo,id_sorteo
1,Palmeiras,Brasil,A,4315592754
2,Emelec,Ecuador,A,4315592754
3,Sporting Cristal,Perú,A,4315592754
4,América M.G.,Fase previa,A,4315592754
1,Nacional,Uruguay,B,4315592754
2,Colo Colo,Chile,B,4315592754
3,Deportivo Táchira,Venezuela,B,4315592754
4,The Strongest,Fase previa,B,4315592754
1,Atlético Mineiro,Brasil,C,4315592754
2,Vélez,Argentina,C,4315592754
3,Caracas,Venezuela,C,4315592754
4,Always Ready,Bolivia,C,4315592754
1,Peñarol,Uruguay,D,4315592754
2,Corinthians,Brasil,D,4315592754
3,Colón,Argentina,D,4315592754
4,Olimpia,Fase previa,D,4315592754
1,Flamengo,Brasil,E,4315592754
2,Cerro Porteño,Paraguay,E,4315592754
3,Deportes Tolima,Colombia,E,4315592754
4,Talleres,Argentina,E,4315592754
1,Boca Juniors,Argentina,F,4315592754
2,Universidad Católica,Chile,F,4315592754
3,Alianza Lima,Perú,F,4315592754
4,Fortaleza,Brasil,F,4315592754
1,River Plate,Argentina,G,4315592754
2,Libertad,Paraguay,G,4315592754
3,Bragantino,Brasil,G,4315592754
4,Estudiantes L.P.,Fase previa,G,4315592754
1,Athletico Paranaense,Brasil,H,4315592754
2,Independiente del Valle,Ecuador,H,4315592754
3,Deportivo Cali,Colombia,H,4315592754
4,Independiente Petrolero,Bolivia,H,4315592754
