Bombo,Equipo,Pais,Grupo,id_sorteo
1,Palmeiras,Brasil,A,721816304
2,Libertad,Paraguay,A,721816304
3,Deportivo Cali,Colombia,A,721816304
4,Talleres,Argentina,A,721816304
1,Nacional,Uruguay,B,721816304
2,Emelec,Ecuador,B,721816304
3,Bragantino,Brasil,B,721816304
4,Always Ready,Bolivia,B,721816304
1,Atlético Mineiro,Brasil,C,721816304
2,Vélez,Argentina,C,721816304
3,Deportivo Táchira,Venezuela,C,721816304
4,América M.G.,Fase previa,C,721816304
1,Athletico Paranaense,Brasil,D,721816304
2,Cerro Porteño,Paraguay,D,721816304
3,Sporting Cristal,Perú,D,721816304
4,Estudiantes L.P.,Fase previa,D,721816304
1,River Plate,Argentina,E,721816304
2,Corinthians,Brasil,E,721816304
3,Alianza Lima,Perú,E,721816304
4,Independiente Petrolero,Bolivia,E,721816304
1,Peñarol,Uruguay,F,721816304
2,Independiente del Valle,Ecuador,F,721816304
3,Colón,Argentina,F,721816304
4,Fortaleza,Brasil,F,721816304
1,Boca Juniors,Argentina,G,721816304
2,Universidad Católica,Chile,G,721816304
3,Deportes Tolima,Colombia,G,721816304
4,Olimpia,Fase previa,G,721816304
1,Flamengo,Brasil,H,721816304
2,Colo Colo,Chile,H,721816304
3,Caracas,Venezuela,H,721816304
4,The Strongest,Fase previa,H,721816304
