Bombo,Equipo,Pais,Grupo,id_sorteo
1,Palmeiras,Brasil,A,2492426218
2,Vélez,Argentina,A,2492426218
3,Deportivo Cali,Colombia,A,2492426218
4,Estudiantes L.P.,Fase previa,A,2492426218
1,Nacional,Uruguay,B,2492426218
2,Cerro Porteño,Paraguay,B,2492426218
3,Colón,Argentina,B,2492426218
4,América M.G.,Fase previa,B,2492426218
1,Flamengo,Brasil,C,2492426218
2,Universidad Católica,Chile,C,2492426218
3,Sporting Cristal,Perú,C,2492426218
4,Olimpia,Fase previa,C,2492426218
1,Atlético Mineiro,Brasil,D,2492426218
2,Independiente del Valle,Ecuador,D,2492426218
3,Deportivo Táchira,Venezuela,D,2492426218
4,Always Ready,Bolivia,D,2492426218
1,Athletico Paranaense,Brasil,E,2492426218
2,Colo Colo,Chile,E,2492426218
3,Deportes Tolima,Colombia,E,2492426218
4,The Strongest,Fase previa,E,2492426218
1,River Plate,Argentina,F,2492426218
2,Libertad,Paraguay,F,2492426218
3,Bragantino,Brasil,F,2492426218
4,Independiente Petrolero,Bolivia,F,2492426218
1,Boca Juniors,Argentina,G,2492426218
2,Emelec,Ecuador,G,2492426218
3,Alianza Lima,Perú,G,2492426218
4,Fortaleza,Brasil,G,2492426218
1,Peñarol,Uruguay,H,2492426218
2,Corinthians,Brasil,H,2492426218
3,Caracas,Venezuela,H,2492426218
4,Talleres,Argentina,H,2492426218
