Bombo,Equipo,Pais,Grupo,id_sorteo
1,Palmeiras,Brasil,A,6236813471
2,Emelec,Ecuador,A,6236813471
3,Deportivo Táchira,Venezuela,A,6236813471
4,Estudiantes L.P.,Fase previa,A,6236813471
1,Nacional,Uruguay,B,6236813471
2,Cerro Porteño,Paraguay,B,6236813471
3,Bragantino,Brasil,B,6236813471
4,Always Ready,Bolivia,B,6236813471
1,Peñarol,Uruguay,C,6236813471
2,Universidad Católica,Chile,C,6236813471
3,Sporting Cristal,Perú,C,6236813471
4,Olimpia,Fase previa,C,6236813471
1,Athletico Paranaense,Brasil,D,6236813471
2,Colo Colo,Chile,D,6236813471
3,Colón,Argentina,D,6236813471
4,América M.G.,Fase previa,D,6236813471
1,Flamengo,Brasil,E,6236813471
2,Libertad,Paraguay,E,6236813471
3,Deportes Tolima,Colombia,E,6236813471
4,Talleres,Argentina,E,6236813471
1,Boca Juniors,Argentina,F,6236813471
2,Corinthians,Brasil,F,6236813471
3,Caracas,Venezuela,F,6236813471
4,Independiente Petrolero,Bolivia,F,6236813471
1,Atlético Mineiro,Brasil,G,6236813471
2,Vélez,Argentina,G,6236813471
3,Deportivo Cali,Colombia,G,6236813471
4,The Strongest,Fase previa,G,6236813471
1,River Plate,Argentina,H,6236813471
2,Independiente del Valle,Ecuador,H,6236813471
3,Alianza Lima,Perú,H,6236813471
4,Fortaleza,Brasil,H,6236813471
