Bombo,Equipo,Pais,Grupo,id_sorteo
1,Palmeiras,Brasil,A,4748849909
2,Independiente del Valle,Ecuador,A,4748849909
3,Deportes Tolima,Colombia,A,4748849909
4,América M.G.,Fase previa,A,4748849909
1,Boca Juniors,Argentina,B,4748849909
2,Libertad,Paraguay,B,4748849909
3,Alianza Lima,Perú,B,4748849909
4,Always Ready,Bolivia,B,4748849909
1,Flamengo,Brasil,C,4748849909
2,Colo Colo,Chile,C,4748849909
3,Deportivo Táchira,Venezuela,C,4748849909
4,The Strongest,Fase previa,C,4748849909
1,Atlético Mineiro,Brasil,D,4748849909
2,Vélez,Argentina,D,4748849909
3,Caracas,Venezuela,D,4748849909
4,Independiente Petrolero,Bolivia,D,4748849909
1,River Plate,Argentina,E,4748849909
2,Corinthians,Brasil,E,4748849909
3,Deportivo Cali,Colombia,E,4748849909
4,Olimpia,Fase previa,E,4748849909
1,Athletico Paranaense,Brasil,F,4748849909
2,Cerro Porteño,Paraguay,F,4748849909
3,Colón,Argentina,F,4748849909
4,Estudiantes L.P.,Fase previa,F,4748849909
1,Peñarol,Uruguay,G,4748849909
2,Emelec,Ecuador,G,4748849909
3,Bragantino,Brasil,G,4748849909
4,Talleres,Argentina,G,4748849909
1,Nacional,Uruguay,H,4748849909
2,Universidad Católica,Chile,H,4748849909
3,Sporting Cristal,Perú,H,4748849909
4,Fortaleza,Brasil,H,4748849909
