Bombo,Equipo,Pais,Grupo,id_sorteo
1,Palmeiras,Brasil,A,2517810497
2,Vélez,Argentina,A,2517810497
3,Deportivo Cali,Colombia,A,2517810497
4,The Strongest,Fase previa,A,2517810497
1,Flamengo,Brasil,B,2517810497
2,Universidad Católica,Chile,B,2517810497
3,Sporting Cristal,Perú,B,2517810497
4,Talleres,Argentina,B,2517810497
1,Nacional,Uruguay,C,2517810497
2,Colo Colo,Chile,C,2517810497
3,Bragantino,Brasil,C,2517810497
4,Estudiantes L.P.,Fase previa,C,2517810497
1,Atlético Mineiro,Brasil,D,2517810497
2,Independiente del Valle,Ecuador,D,2517810497
3,Caracas,Venezuela,D,2517810497
4,Olimpia,Fase previa,D,2517810497
1,Athletico Paranaense,Brasil,E,2517810497
2,Libertad,Paraguay,E,2517810497
3,Deportivo Táchira,Venezuela,E,2517810497
4,América M.G.,Fase previa,E,2517810497
1,Peñarol,Uruguay,F,2517810497
2,Corinthians,Brasil,F,2517810497
3,Colón,Argentina,F,2517810497
4,Independiente Petrolero,Bolivia,F,2517810497
1,River Plate,Argentina,G,2517810497
2,Emelec,Ecuador,G,2517810497
3,Alianza Lima,Perú,G,2517810497
4,Fortaleza,Brasil,G,2517810497
1,Boca Juniors,Argentina,H,2517810497
2,Cerro Porteño,Paraguay,H,2517810497
3,Deportes Tolima,Colombia,H,2517810497
4,Always Ready,Bolivia,H,2517810497
