Bombo,Equipo,Pais,Grupo,id_sorteo
1,Palmeiras,Brasil,A,2080951003
2,Colo Colo,Chile,A,2080951003
3,Colón,Argentina,A,2080951003
4,Olimpia,Fase previa,A,2080951003
1,Athletico Paranaense,Brasil,B,2080951003
2,Universidad Católica,Chile,B,2080951003
3,Alianza Lima,Perú,B,2080951003
4,Talleres,Argentina,B,2080951003
1,Boca Juniors,Argentina,C,2080951003
2,Cerro Porteño,Paraguay,C,2080951003
3,Bragantino,Brasil,C,2080951003
4,Estudiantes L.P.,Fase previa,C,2080951003
1,Peñarol,Uruguay,D,2080951003
2,Vélez,Argentina,D,2080951003
3,Deportes Tolima,Colombia,D,2080951003
4,Independiente Petrolero,Bolivia,D,2080951003
1,Flamengo,Brasil,E,2080951003
2,Independiente del Valle,Ecuador,E,2080951003
3,Sporting Cristal,Perú,E,2080951003
4,The Strongest,Fase previa,E,2080951003
1,Atlético Mineiro,Brasil,F,2080951003
2,Emelec,Ecuador,F,2080951003
3,Deportivo Cali,Colombia,F,2080951003
4,América M.G.,Fase previa,F,2080951003
1,Nacional,Uruguay,G,2080951003
2,Corinthians,Brasil,G,2080951003
3,Caracas,Venezuela,G,2080951003
4,Always Ready,Bolivia,G,2080951003
1,River Plate,Argentina,H,2080951003
2,Libertad,Paraguay,H,2080951003
3,Deportivo Táchira,Venezuela,H,2080951003
4,Fortaleza,Brasil,H,2080951003
