Bombo,Equipo,Pais,Grupo,id_sorteo
1,Palmeiras,Brasil,A,6667161365
2,Universidad Católica,Chile,A,6667161365
3,Sporting Cristal,Perú,A,6667161365
4,Independiente Petrolero,Bolivia,A,6667161365
1,Athletico Paranaense,Brasil,B,6667161365
2,Vélez,Argentina,B,6667161365
3,Deportivo Cali,Colombia,B,6667161365
4,Estudiantes L.P.,Fase previa,B,6667161365
1,Boca Juniors,Argentina,C,6667161365
2,Libertad,Paraguay,C,6667161365
3,Bragantino,Brasil,C,6667161365
4,Always Ready,Bolivia,C,6667161365
1,River Plate,Argentina,D,6667161365
2,Cerro Porteño,Paraguay,D,6667161365
3,Alianza Lima,Perú,D,6667161365
4,The Strongest,Fase previa,D,6667161365
1,Peñarol,Uruguay,E,6667161365
2,Emelec,Ecuador,E,6667161365
3,Colón,Argentina,E,6667161365
4,Fortaleza,Brasil,E,6667161365
1,Flamengo,Brasil,F,6667161365
2,Colo Colo,Chile,F,6667161365
3,Deportes Tolima,Colombia,F,6667161365
4,Olimpia,Fase previa,F,6667161365
1,Nacional,Uruguay,G,6667161365
2,Corinthians,Brasil,G,6667161365
3,Deportivo Táchira,Venezuela,G,6667161365
4,América M.G.,Fase previa,G,6667161365
1,Atlético Mineiro,Brasil,H,6667161365
2,Independiente del Valle,Ecuador,H,6667161365
3,Caracas,Venezuela,H,6667161365
4,Talleres,Argentina,H,6667161365
