Bombo,Equipo,Pais,Grupo,id_sorteo
1,Palmeiras,Brasil,A,4783743509
2,Colo Colo,Chile,A,4783743509
3,Deportes Tolima,Colombia,A,4783743509
4,América M.G.,Fase previa,A,4783743509
1,Athletico Paranaense,Brasil,B,4783743509
2,Libertad,Paraguay,B,4783743509
3,Deportivo Cali,Colombia,B,4783743509
4,Independiente Petrolero,Bolivia,B,4783743509
1,Nacional,Uruguay,C,4783743509
2,Corinthians,Brasil,C,4783743509
3,Sporting Cristal,Perú,C,4783743509
4,The Strongest,Fase previa,C,4783743509
1,River Plate,Argentina,D,4783743509
2,Independiente del Valle,Ecuador,D,4783743509
3,Bragantino,Brasil,D,4783743509
4,Estudiantes L.P.,Fase previa,D,4783743509
1,Flamengo,Brasil,E,4783743509
2,Emelec,Ecuador,E,4783743509
3,Deportivo Táchira,Venezuela,E,4783743509
4,Talleres,Argentina,E,4783743509
1,Peñarol,Uruguay,F,4783743509
2,Vélez,Argentina,F,4783743509
3,Caracas,Venezuela,F,4783743509
4,Always Ready,Bolivia,F,4783743509
1,Boca Juniors,Argentina,G,4783743509
2,Cerro Porteño,Paraguay,G,4783743509
3,Alianza Lima,Perú,G,4783743509
4,Fortaleza,Brasil,G,4783743509
1,Atlético Mineiro,Brasil,H,4783743509
2,Universidad Católica,Chile,H,4783743509
3,Colón,Argentina,H,4783743509
4,Olimpia,Fase previa,H,4783743509
