Bombo,Equipo,Pais,Grupo,id_sorteo
1,Palmeiras,Brasil,A,7922357437
2,Universidad Católica,Chile,A,7922357437
3,Sporting Cristal,Perú,A,7922357437
4,América M.G.,Fase previa,A,7922357437
1,Atlético Mineiro,Brasil,B,7922357437
2,Independiente del Valle,Ecuador,B,7922357437
3,Deportes Tolima,Colombia,B,7922357437
4,Estudiantes L.P.,Fase previa,B,7922357437
1,Flamengo,Brasil,C,7922357437
2,Emelec,Ecuador,C,7922357437
3,Colón,Argentina,C,7922357437
4,Olimpia,Fase previa,C,7922357437
1,Nacional,Uruguay,D,7922357437
2,Corinthians,Brasil,D,7922357437
3,Deportivo Táchira,Venezuela,D,7922357437
4,Always Ready,Bolivia,D,7922357437
1,River Plate,Argentina,E,7922357437
2,Cerro Porteño,Paraguay,E,7922357437
3,Bragantino,Brasil,E,7922357437
4,Independiente Petrolero,Bolivia,E,7922357437
1,Boca Juniors,Argentina,F,7922357437
2,Colo Colo,Chile,F,7922357437
3,Alianza Lima,Perú,F,7922357437
4,Fortaleza,Brasil,F,7922357437
1,Athletico Paranaense,Brasil,G,7922357437
2,Vélez,Argentina,G,7922357437
3,Deportivo Cali,Colombia,G,7922357437
4,The Strongest,Fase previa,G,7922357437
1,Peñarol,Uruguay,H,7922357437
2,Libertad,Paraguay,H,7922357437
3,Caracas,Venezuela,H,7922357437
4,Talleres,Argentina,H,7922357437
