Bombo,Equipo,Pais,Grupo,id_sorteo
1,Palmeiras,Brasil,A,3444138120
2,Vélez,Argentina,A,3444138120
3,Caracas,Venezuela,A,3444138120
4,Estudiantes L.P.,Fase previa,A,3444138120
1,Nacional,Uruguay,B,3444138120
2,Universidad Católica,Chile,B,3444138120
3,Colón,Argentina,B,3444138120
4,Independiente Petrolero,Bolivia,B,3444138120
1,Peñarol,Uruguay,C,3444138120
2,Independiente del Valle,Ecuador,C,3444138120
3,Alianza Lima,Perú,C,3444138120
4,Fortaleza,Brasil,C,3444138120
1,Atlético Mineiro,Brasil,D,3444138120
2,Libertad,Paraguay,D,3444138120
3,Deportivo Cali,Colombia,D,3444138120
4,Talleres,Argentina,D,3444138120
1,Flamengo,Brasil,E,3444138120
2,Emelec,Ecuador,E,3444138120
3,Deportes Tolima,Colombia,E,3444138120
4,América M.G.,Fase previa,E,3444138120
1,Boca Juniors,Argentina,F,3444138120
2,Colo Colo,Chile,F,3444138120
3,Bragantino,Brasil,F,3444138120
4,The Strongest,Fase previa,F,3444138120
1,River Plate,Argentina,G,3444138120
2,Corinthians,Brasil,G,3444138120
3,Sporting Cristal,Perú,G,3444138120
4,Olimpia,Fase previa,G,3444138120
1,Athletico Paranaense,Brasil,H,3444138120
2,Cerro Porteño,Paraguay,H,3444138120
3,Deportivo Táchira,Venezuela,H,3444138120
4,Always Ready,Bolivia,H,3444138120
