Bombo,Equipo,Pais,Grupo,id_sorteo
1,Palmeiras,Brasil,A,998727695
2,Libertad,Paraguay,A,998727695
3,Colón,Argentina,A,998727695
4,Independiente Petrolero,Bolivia,A,998727695
1,Flamengo,Brasil,B,998727695
2,Emelec,Ecuador,B,998727695
3,Deportivo Táchira,Venezuela,B,998727695
4,Olimpia,Fase previa,B,998727695
1,River Plate,Argentina,C,998727695
2,Colo Colo,Chile,C,998727695
3,Caracas,Venezuela,C,998727695
4,Fortaleza,Brasil,C,998727695
1,Peñarol,Uruguay,D,998727695
2,Cerro Porteño,Paraguay,D,998727695
3,Deportes Tolima,Colombia,D,998727695
4,Talleres,Argentina,D,998727695
1,Boca Juniors,Argentina,E,998727695
2,Corinthians,Brasil,E,998727695
3,Deportivo Cali,Colombia,E,998727695
4,The Strongest,Fase previa,E,998727695
1,Athletico Paranaense,Brasil,F,998727695
2,Independiente del Valle,Ecuador,F,998727695
3,Sporting Cristal,Perú,F,998727695
4,Estudiantes L.P.,Fase previa,F,998727695
1,Atlético Mineiro,Brasil,G,998727695
2,Universidad Católica,Chile,G,998727695
3,Alianza Lima,Perú,G,998727695
4,Always Ready,Bolivia,G,998727695
1,Nacional,Uruguay,H,998727695
2,Vélez,Argentina,H,998727695
3,Bragantino,Brasil,H,998727695
4,América M.G.,Fase previa,H,998727695
