Bombo,Equipo,Pais,Grupo,id_sorteo
1,Palmeiras,Brasil,A,8322903922
2,Cerro Porteño,Paraguay,A,8322903922
3,Colón,Argentina,A,8322903922
4,América M.G.,Fase previa,A,8322903922
1,Flamengo,Brasil,B,8322903922
2,Independiente del Valle,Ecuador,B,8322903922
3,Alianza Lima,Perú,B,8322903922
4,Talleres,Argentina,B,8322903922
1,Boca Juniors,Argentina,C,8322903922
2,Emelec,Ecuador,C,8322903922
3,Deportivo Cali,Colombia,C,8322903922
4,Fortaleza,Brasil,C,8322903922
1,Atlético Mineiro,Brasil,D,8322903922
2,Colo Colo,Chile,D,8322903922
3,Sporting Cristal,Perú,D,8322903922
4,Independiente Petrolero,Bolivia,D,8322903922
1,Peñarol,Uruguay,E,8322903922
2,Vélez,Argentina,E,8322903922
3,Bragantino,Brasil,E,8322903922
4,Estudiantes L.P.,Fase previa,E,8322903922
1,River Plate,Argentina,F,8322903922
2,Corinthians,Brasil,F,8322903922
3,Caracas,Venezuela,F,8322903922
4,Olimpia,Fase previa,F,8322903922
1,Nacional,Uruguay,G,8322903922
2,Libertad,Paraguay,G,8322903922
3,Deportes Tolima,Colombia,G,8322903922
4,Always Ready,Bolivia,G,8322903922
1,Athletico Paranaense,Brasil,H,8322903922
2,Universidad Católica,Chile,H,8322903922
3,Deportivo Táchira,Venezuela,H,8322903922
4,The Strongest,Fase previa,H,8322903922
