Bombo,Equipo,Pais,Grupo,id_sorteo
1,Palmeiras,Brasil,A,5501504185
2,Emelec,Ecuador,A,5501504185
3,Sporting Cristal,Perú,A,5501504185
4,Estudiantes L.P.,Fase previa,A,5501504185
1,Boca Juniors,Argentina,B,5501504185
2,Universidad Católica,Chile,B,5501504185
3,Caracas,Venezuela,B,5501504185
4,The Strongest,Fase previa,B,5501504185
1,Athletico Paranaense,Brasil,C,5501504185
2,Libertad,Paraguay,C,5501504185
3,Colón,Argentina,C,5501504185
4,Independiente Petrolero,Bolivia,C,5501504185
1,River Plate,Argentina,D,5501504185
2,Corinthians,Brasil,D,5501504185
3,Deportivo Táchira,Venezuela,D,5501504185
4,Always Ready,Bolivia,D,5501504185
1,Atlético Mineiro,Brasil,E,5501504185
2,Vélez,Argentina,E,5501504185
3,Deportivo Cali,Colombia,E,5501504185
4,Olimpia,Fase previa,E,5501504185
1,Nacional,Uruguay,F,5501504185
2,Colo Colo,Chile,F,5501504185
3,Bragantino,Brasil,F,5501504185
4,Talleres,Argentina,F,5501504185
1,Flamengo,Brasil,G,5501504185
2,Independiente del Valle,Ecuador,G,5501504185
3,Alianza Lima,Perú,G,5501504185
4,América M.G.,Fase previa,G,5501504185
1,Peñarol,Uruguay,H,5501504185
2,Cerro Porteño,Paraguay,H,5501504185
3,Deportes Tolima,Colombia,H,5501504185
4,Fortaleza,Brasil,H,5501504185
