Bombo,Equipo,Pais,Grupo,id_sorteo
1,Palmeiras,Brasil,A,3449322856
2,Emelec,Ecuador,A,3449322856
3,Deportes Tolima,Colombia,A,3449322856
4,The Strongest,Fase previa,A,3449322856
1,Peñarol,Uruguay,B,3449322856
2,Independiente del Valle,Ecuador,B,3449322856
3,Deportivo Táchira,Venezuela,B,3449322856
4,Always Ready,Bolivia,B,3449322856
1,Flamengo,Brasil,C,3449322856
2,Cerro Porteño,Paraguay,C,3449322856
3,Deportivo Cali,Colombia,C,3449322856
4,América M.G.,Fase previa,C,3449322856
1,Nacional,Uruguay,D,3449322856
2,Corinthians,Brasil,D,3449322856
3,Alianza Lima,Perú,D,3449322856
4,Talleres,Argentina,D,3449322856
1,Atlético Mineiro,Brasil,E,3449322856
2,Universidad Católica,Chile,E,3449322856
3,Colón,Argentina,E,3449322856
4,Olimpia,Fase previa,E,3449322856
1,Boca Juniors,Argentina,F,3449322856
2,Colo Colo,Chile,F,3449322856
3,Bragantino,Brasil,F,3449322856
4,Independiente Petrolero,Bolivia,F,3449322856
1,River Plate,Argentina,G,3449322856
2,Libertad,Paraguay,G,3449322856
3,Caracas,Venezuela,G,3449322856
4,Fortaleza,Brasil,G,3449322856
1,Athletico Paranaense,Brasil,H,3449322856
2,Vélez,Argentina,H,3449322856
3,Sporting Cristal,Perú,H,3449322856
4,Estudiantes L.P.,Fase previa,H,3449322856
