Bombo,Equipo,Pais,Grupo,id_sorteo
1,Palmeiras,Brasil,A,6320975156
2,Vélez,Argentina,A,6320975156
3,Alianza Lima,Perú,A,6320975156
4,Olimpia,Fase previa,A,6320975156
1,Athletico Paranaense,Brasil,B,6320975156
2,Cerro Porteño,Paraguay,B,6320975156
3,Deportivo Táchira,Venezuela,B,6320975156
4,Always Ready,Bolivia,B,6320975156
1,Atlético Mineiro,Brasil,C,6320975156
2,Independiente del Valle,Ecuador,C,6320975156
3,Colón,Argentina,C,6320975156
4,América M.G.,Fase previa,C,6320975156
1,River Plate,Argentina,D,6320975156
2,Colo Colo,Chile,D,6320975156
3,Deportivo Cali,Colombia,D,6320975156
4,Fortaleza,Brasil,D,6320975156
1,Boca Juniors,Argentina,E,6320975156
2,Corinthians,Brasil,E,6320975156
3,Sporting Cristal,Perú,E,6320975156
4,Estudiantes L.P.,Fase previa,E,6320975156
1,Flamengo,Brasil,F,6320975156
2,Libertad,Paraguay,F,6320975156
3,Deportes Tolima,Colombia,F,6320975156
4,Independiente Petrolero,Bolivia,F,6320975156
1,Peñarol,Uruguay,G,6320975156
2,Emelec,Ecuador,G,6320975156
3,Bragantino,Brasil,G,6320975156
4,The Strongest,Fase previa,G,6320975156
1,Nacional,Uruguay,H,6320975156
2,Universidad Católica,Chile,H,6320975156
3,Caracas,Venezuela,H,6320975156
4,Talleres,Argentina,H,6320975156
