Bombo,Equipo,Pais,Grupo,id_sorteo
1,Palmeiras,Brasil,A,9498220596
2,Colo Colo,Chile,A,9498220596
3,Deportivo Cali,Colombia,A,9498220596
4,The Strongest,Fase previa,A,9498220596
1,Peñarol,Uruguay,B,9498220596
2,Libertad,Paraguay,B,9498220596
3,Deportes Tolima,Colombia,B,9498220596
4,Estudiantes L.P.,Fase previa,B,9498220596
1,Boca Juniors,Argentina,C,9498220596
2,Cerro Porteño,Paraguay,C,9498220596
3,Deportivo Táchira,Venezuela,C,9498220596
4,Fortaleza,Brasil,C,9498220596
1,River Plate,Argentina,D,9498220596
2,Universidad Católica,Chile,D,9498220596
3,Bragantino,Brasil,D,9498220596
4,Always Ready,Bolivia,D,9498220596
1,Flamengo,Brasil,E,9498220596
2,Vélez,Argentina,E,9498220596
3,Alianza Lima,Perú,E,9498220596
4,Independiente Petrolero,Bolivia,E,9498220596
1,Nacional,Uruguay,F,9498220596
2,Corinthians,Brasil,F,9498220596
3,Colón,Argentina,F,9498220596
4,América M.G.,Fase previa,F,9498220596
1,Athletico Paranaense,Brasil,G,9498220596
2,Emelec,Ecuador,G,9498220596
3,Caracas,Venezuela,G,9498220596
4,Talleres,Argentina,G,9498220596
1,Atlético Mineiro,Brasil,H,9498220596
2,Independiente del Valle,Ecuador,H,9498220596
3,Sporting Cristal,Perú,H,9498220596
4,Olimpia,Fase previa,H,9498220596
