Bombo,Equipo,Pais,Grupo,id_sorteo
1,Palmeiras,Brasil,A,9880691435
2,Universidad Católica,Chile,A,9880691435
3,Deportivo Táchira,Venezuela,A,9880691435
4,Estudiantes L.P.,Fase previa,A,9880691435
1,Peñarol,Uruguay,B,9880691435
2,Colo Colo,Chile,B,9880691435
3,Colón,Argentina,B,9880691435
4,Always Ready,Bolivia,B,9880691435
1,Athletico Paranaense,Brasil,C,9880691435
2,Emelec,Ecuador,C,9880691435
3,Caracas,Venezuela,C,9880691435
4,Talleres,Argentina,C,9880691435
1,Flamengo,Brasil,D,9880691435
2,Independiente del Valle,Ecuador,D,9880691435
3,Alianza Lima,Perú,D,9880691435
4,The Strongest,Fase previa,D,9880691435
1,River Plate,Argentina,E,9880691435
2,Libertad,Paraguay,E,9880691435
3,Bragantino,Brasil,E,9880691435
4,Independiente Petrolero,Bolivia,E,9880691435
1,Atlético Mineiro,Brasil,F,9880691435
2,Vélez,Argentina,F,9880691435
3,Deportes Tolima,Colombia,F,9880691435
4,América M.G.,Fase previa,F,9880691435
1,Nacional,Uruguay,G,9880691435
2,Corinthians,Brasil,G,9880691435
3,Sporting Cristal,Perú,G,9880691435
4,Olimpia,Fase previa,G,9880691435
1,Boca Juniors,Argentina,H,9880691435
2,Cerro Porteño,Paraguay,H,9880691435
3,Deportivo Cali,Colombia,H,9880691435
4,Fortaleza,Brasil,H,9880691435
