Bombo,Equipo,Pais,Grupo,id_sorteo
1,Palmeiras,Brasil,A,8106994679
2,Vélez,Argentina,A,8106994679
3,Deportes Tolima,Colombia,A,8106994679
4,Always Ready,Bolivia,A,8106994679
1,River Plate,Argentina,B,8106994679
2,Independiente del Valle,Ecuador,B,8106994679
3,Caracas,Venezuela,B,8106994679
4,Fortaleza,Brasil,B,8106994679
1,Athletico Paranaense,Brasil,C,8106994679
2,Colo Colo,Chile,C,8106994679
3,Colón,Argentina,C,8106994679
4,Olimpia,Fase previa,C,8106994679
1,Flamengo,Brasil,D,8106994679
2,Universidad Católica,Chile,D,8106994679
3,Deportivo Táchira,Venezuela,D,8106994679
4,Talleres,Argentina,D,8106994679
1,Nacional,Uruguay,E,8106994679
2,Corinthians,Brasil,E,8106994679
3,Sporting Cristal,Perú,E,8106994679
4,The Strongest,Fase previa,E,8106994679
1,Peñarol,Uruguay,F,8106994679
2,Cerro Porteño,Paraguay,F,8106994679
3,Bragantino,Brasil,F,8106994679
4,Estudiantes L.P.,Fase previa,F,8106994679
1,Atlético Mineiro,Brasil,G,8106994679
2,Libertad,Paraguay,G,8106994679
3,Alianza Lima,Perú,G,8106994679
4,América M.G.,Fase previa,G,8106994679
1,Boca Juniors,Argentina,H,8106994679
2,Emelec,Ecuador,H,8106994679
3,Deportivo Cali,Colombia,H,8106994679
4,Independiente Petrolero,Bolivia,H,8106994679
