Bombo,Equipo,Pais,Grupo,id_sorteo
1,Palmeiras,Brasil,A,3050450014
2,Vélez,Argentina,A,3050450014
3,Deportivo Cali,Colombia,A,3050450014
4,Independiente Petrolero,Bolivia,A,3050450014
1,Peñarol,Uruguay,B,3050450014
2,Corinthians,Brasil,B,3050450014
3,Colón,Argentina,B,3050450014
4,Always Ready,Bolivia,B,3050450014
1,Flamengo,Brasil,C,3050450014
2,Universidad Católica,Chile,C,3050450014
3,Sporting Cristal,Perú,C,3050450014
4,Talleres,Argentina,C,3050450014
1,Athletico Paranaense,Brasil,D,3050450014
2,Colo Colo,Chile,D,3050450014
3,Alianza Lima,Perú,D,3050450014
4,The Strongest,Fase previa,D,3050450014
1,River Plate,Argentina,E,3050450014
2,Independiente del Valle,Ecuador,E,3050450014
3,Deportes Tolima,Colombia,E,3050450014
4,Fortaleza,Brasil,E,3050450014
1,Atlético Mineiro,Brasil,F,3050450014
2,Emelec,Ecuador,F,3050450014
3,Deportivo Táchira,Venezuela,F,3050450014
4,Estudiantes L.P.,Fase previa,F,3050450014
1,Boca Juniors,Argentina,G,3050450014
2,Libertad,Paraguay,G,3050450014
3,Caracas,Venezuela,G,3050450014
4,Olimpia,Fase previa,G,3050450014
1,Nacional,Uruguay,H,3050450014
2,Cerro Porteño,Paraguay,H,3050450014
3,Bragantino,Brasil,H,3050450014
4,América M.G.,Fase previa,H,3050450014
