Bombo,Equipo,Pais,Grupo,id_sorteo
1,Palmeiras,Brasil,A,6096146146
2,Emelec,Ecuador,A,6096146146
3,Sporting Cristal,Perú,A,6096146146
4,Talleres,Argentina,A,6096146146
1,Flamengo,Brasil,B,6096146146
2,Cerro Porteño,Paraguay,B,6096146146
3,Alianza Lima,Perú,B,6096146146
4,Estudiantes L.P.,Fase previa,B,6096146146
1,Nacional,Uruguay,C,6096146146
2,Corinthians,Brasil,C,6096146146
3,Deportes Tolima,Colombia,C,6096146146
4,Olimpia,Fase previa,C,6096146146
1,Boca Juniors,Argentina,D,6096146146
2,Independiente del Valle,Ecuador,D,6096146146
3,Bragantino,Brasil,D,6096146146
4,Always Ready,Bolivia,D,6096146146
1,Peñarol,Uruguay,E,6096146146
2,Vélez,Argentina,E,6096146146
3,Deportivo Cali,Colombia,E,6096146146
4,América M.G.,Fase previa,E,6096146146
1,River Plate,Argentina,F,6096146146
2,Universidad Católica,Chile,F,6096146146
3,Caracas,Venezuela,F,6096146146
4,Fortaleza,Brasil,F,6096146146
1,Atlético Mineiro,Brasil,G,6096146146
2,Colo Colo,Chile,G,6096146146
3,Colón,Argentina,G,6096146146
4,Independiente Petrolero,Bolivia,G,6096146146
1,Athletico Paranaense,Brasil,H,6096146146
2,Libertad,Paraguay,H,6096146146
3,Deportivo Táchira,Venezuela,H,6096146146
4,The Strongest,Fase previa,H,6096146146
