Bombo,Equipo,Pais,Grupo,id_sorteo
1,Palmeiras,Brasil,A,9133379346
2,Vélez,Argentina,A,9133379346
3,Deportivo Táchira,Venezuela,A,9133379346
4,Estudiantes L.P.,Fase previa,A,9133379346
1,Flamengo,Brasil,B,9133379346
2,Cerro Porteño,Paraguay,B,9133379346
3,Caracas,Venezuela,B,9133379346
4,Olimpia,Fase previa,B,9133379346
1,Atlético Mineiro,Brasil,C,9133379346
2,Emelec,Ecuador,C,9133379346
3,Sporting Cristal,Perú,C,9133379346
4,Independiente Petrolero,Bolivia,C,9133379346
1,Boca Juniors,Argentina,D,9133379346
2,Corinthians,Brasil,D,9133379346
3,Deportes Tolima,Colombia,D,9133379346
4,Always Ready,Bolivia,D,9133379346
1,River Plate,Argentina,E,9133379346
2,Independiente del Valle,Ecuador,E,9133379346
3,Bragantino,Brasil,E,9133379346
4,América M.G.,Fase previa,E,9133379346
1,Peñarol,Uruguay,F,9133379346
2,Colo Colo,Chile,F,9133379346
3,Colón,Argentina,F,9133379346
4,Fortaleza,Brasil,F,9133379346
1,Nacional,Uruguay,G,9133379346
2,Libertad,Paraguay,G,9133379346
3,Deportivo Cali,Colombia,G,9133379346
4,Talleres,Argentina,G,9133379346
1,Athletico Paranaense,Brasil,H,9133379346
2,Universidad Católica,Chile,H,9133379346
3,Alianza Lima,Perú,H,9133379346
4,The Strongest,Fase previa,H,9133379346
