Bombo,Equipo,Pais,Grupo,id_sorteo
1,Palmeiras,Brasil,A,702548455
2,Libertad,Paraguay,A,702548455
3,Deportivo Táchira,Venezuela,A,702548455
4,Always Ready,Bolivia,A,702548455
1,River Plate,Argentina,B,702548455
2,Independiente del Valle,Ecuador,B,702548455
3,Deportivo Cali,Colombia,B,702548455
4,Independiente Petrolero,Bolivia,B,702548455
1,Nacional,Uruguay,C,702548455
2,Colo Colo,Chile,C,702548455
3,Colón,Argentina,C,702548455
4,Fortaleza,Brasil,C,702548455
1,Flamengo,Brasil,D,702548455
2,Vélez,Argentina,D,702548455
3,Alianza Lima,Perú,D,702548455
4,América M.G.,Fase previa,D,702548455
1,Athletico Paranaense,Brasil,E,702548455
2,Emelec,Ecuador,E,702548455
3,Deportes Tolima,Colombia,E,702548455
4,Talleres,Argentina,E,702548455
1,Peñarol,Uruguay,F,702548455
2,Corinthians,Brasil,F,702548455
3,Caracas,Venezuela,F,702548455
4,The Strongest,Fase previa,F,702548455
1,Boca Juniors,Argentina,G,702548455
2,Universidad Católica,Chile,G,702548455
3,Bragantino,Brasil,G,702548455
4,Estudiantes L.P.,Fase previa,G,702548455
1,Atlético Mineiro,Brasil,H,702548455
2,Cerro Porteño,Paraguay,H,702548455
3,Sporting Cristal,Perú,H,702548455
4,Olimpia,Fase previa,H,702548455
