Bombo,Equipo,Pais,Grupo,id_sorteo
1,Palmeiras,Brasil,A,9631626778
2,Colo Colo,Chile,A,9631626778
3,Deportivo Cali,Colombia,A,9631626778
4,Olimpia,Fase previa,A,9631626778
1,Flamengo,Brasil,B,9631626778
2,Emelec,Ecuador,B,9631626778
3,Deportivo Táchira,Venezuela,B,9631626778
4,Independiente Petrolero,Bolivia,B,9631626778
1,Atlético Mineiro,Brasil,C,9631626778
2,Independiente del Valle,Ecuador,C,9631626778
3,Deportes Tolima,Colombia,C,9631626778
4,Always Ready,Bolivia,C,9631626778
1,Athletico Paranaense,Brasil,D,9631626778
2,Libertad,Paraguay,D,9631626778
3,Alianza Lima,Perú,D,9631626778
4,Talleres,Argentina,D,9631626778
1,River Plate,Argentina,E,9631626778
2,Corinthians,Brasil,E,9631626778
3,Sporting Cristal,Perú,E,9631626778
4,Estudiantes L.P.,Fase previa,E,9631626778
1,Boca Juniors,Argentina,F,9631626778
2,Universidad Católica,Chile,F,9631626778
3,Bragantino,Brasil,F,9631626778
4,América M.G.,Fase previa,F,9631626778
1,Peñarol,Uruguay,G,9631626778
2,Cerro Porteño,Paraguay,G,9631626778
3,Colón,Argentina,G,9631626778
4,Fortaleza,Brasil,G,9631626778
1,Nacional,Uruguay,H,9631626778
2,Vélez,Argentina,H,9631626778
3,Caracas,Venezuela,H,9631626778
4,The Strongest,Fase previa,H,9631626778
