Bombo,Equipo,Pais,Grupo,id_sorteo
1,Palmeiras,Brasil,A,6403916718
2,Independiente del Valle,Ecuador,A,6403916718
3,Sporting Cristal,Perú,A,6403916718
4,Olimpia,Fase previa,A,6403916718
1,Atlético Mineiro,Brasil,B,6403916718
2,Colo Colo,Chile,B,6403916718
3,Deportivo Cali,Colombia,B,6403916718
4,Independiente Petrolero,Bolivia,B,6403916718
1,Peñarol,Uruguay,C,6403916718
2,Corinthians,Brasil,C,6403916718
3,Colón,Argentina,C,6403916718
4,The Strongest,Fase previa,C,6403916718
1,Nacional,Uruguay,D,6403916718
2,Universidad Católica,Chile,D,6403916718
3,Caracas,Venezuela,D,6403916718
4,Fortaleza,Brasil,D,6403916718
1,River Plate,Argentina,E,6403916718
2,Emelec,Ecuador,E,6403916718
3,Bragantino,Brasil,E,6403916718
4,Estudiantes L.P.,Fase previa,E,6403916718
1,Athletico Paranaense,Brasil,F,6403916718
2,Cerro Porteño,Paraguay,F,6403916718
3,Deportivo Táchira,Venezuela,F,6403916718
4,Talleres,Argentina,F,6403916718
1,Boca Juniors,Argentina,G,6403916718
2,Libertad,Paraguay,G,6403916718
3,Deportes Tolima,Colombia,G,6403916718
4,Always Ready,Bolivia,G,6403916718
1,Flamengo,Brasil,H,6403916718
2,Vélez,Argentina,H,6403916718
3,Alianza Lima,Perú,H,6403916718
4,América M.G.,Fase previa,H,6403916718
