Bombo,Equipo,Pais,Grupo,id_sorteo
1,Palmeiras,Brasil,A,3910402651
2,Universidad Católica,Chile,A,3910402651
3,Sporting Cristal,Perú,A,3910402651
4,Olimpia,Fase previa,A,3910402651
1,Peñarol,Uruguay,B,3910402651
2,Corinthians,Brasil,B,3910402651
3,Deportes Tolima,Colombia,B,3910402651
4,The Strongest,Fase previa,B,3910402651
1,Flamengo,Brasil,C,3910402651
2,Vélez,Argentina,C,3910402651
3,Deportivo Cali,Colombia,C,3910402651
4,Estudiantes L.P.,Fase previa,C,3910402651
1,Boca Juniors,Argentina,D,3910402651
2,Cerro Porteño,Paraguay,D,3910402651
3,Bragantino,Brasil,D,3910402651
4,Always Ready,Bolivia,D,3910402651
1,Nacional,Uruguay,E,3910402651
2,Libertad,Paraguay,E,3910402651
3,Colón,Argentina,E,3910402651
4,América M.G.,Fase previa,E,3910402651
1,Atlético Mineiro,Brasil,F,3910402651
2,Colo Colo,Chile,F,3910402651
3,Deportivo Táchira,Venezuela,F,3910402651
4,Talleres,Argentina,F,3910402651
1,Athletico Paranaense,Brasil,G,3910402651
2,Independiente del Valle,Ecuador,G,3910402651
3,Alianza Lima,Perú,G,3910402651
4,Independiente Petrolero,Bolivia,G,3910402651
1,River Plate,Argentina,H,3910402651
2,Emelec,Ecuador,H,3910402651
3,Caracas,Venezuela,H,3910402651
4,Fortaleza,Brasil,H,3910402651
