Bombo,Equipo,Pais,Grupo,id_sorteo
1,Palmeiras,Brasil,A,773065134
2,Emelec,Ecuador,A,773065134
3,Sporting Cristal,Perú,A,773065134
4,Independiente Petrolero,Bolivia,A,773065134
1,River Plate,Argentina,B,773065134
2,Independiente del Valle,Ecuador,B,773065134
3,Deportivo Cali,Colombia,B,773065134
4,América M.G.,Fase previa,B,773065134
1,Nacional,Uruguay,C,773065134
2,Cerro Porteño,Paraguay,C,773065134
3,Deportes Tolima,Colombia,C,773065134
4,Fortaleza,Brasil,C,773065134
1,Peñarol,Uruguay,D,773065134
2,Universidad Católica,Chile,D,773065134
3,Bragantino,Brasil,D,773065134
4,Talleres,Argentina,D,773065134
1,Boca Juniors,Argentina,E,773065134
2,Corinthians,Brasil,E,773065134
3,Deportivo Táchira,Venezuela,E,773065134
4,The Strongest,Fase previa,E,773065134
1,Atlético Mineiro,Brasil,F,773065134
2,Vélez,Argentina,F,773065134
3,Alianza Lima,Perú,F,773065134
4,Estudiantes L.P.,Fase previa,F,773065134
1,Athletico Paranaense,Brasil,G,773065134
2,Libertad,Paraguay,G,773065134
3,Caracas,Venezuela,G,773065134
4,Olimpia,Fase previa,G,773065134
1,Flamengo,Brasil,H,773065134
2,Colo Colo,Chile,H,773065134
3,Colón,Argentina,H,773065134
4,Always Ready,Bolivia,H,773065134
