Bombo,Equipo,Pais,Grupo,id_sorteo
1,Palmeiras,Brasil,A,2450595491
2,Libertad,Paraguay,A,2450595491
3,Colón,Argentina,A,2450595491
4,The Strongest,Fase previa,A,2450595491
1,Athletico Paranaense,Brasil,B,2450595491
2,Emelec,Ecuador,B,2450595491
3,Caracas,Venezuela,B,2450595491
4,América M.G.,Fase previa,B,2450595491
1,Atlético Mineiro,Brasil,C,2450595491
2,Independiente del Valle,Ecuador,C,2450595491
3,Deportivo Cali,Colombia,C,2450595491
4,Talleres,Argentina,C,2450595491
1,Peñarol,Uruguay,D,2450595491
2,Colo Colo,Chile,D,2450595491
3,Bragantino,Brasil,D,2450595491
4,Independiente Petrolero,Bolivia,D,2450595491
1,Boca Juniors,Argentina,E,2450595491
2,Universidad Católica,Chile,E,2450595491
3,Deportes Tolima,Colombia,E,2450595491
4,Fortaleza,Brasil,E,2450595491
1,Flamengo,Brasil,F,2450595491
2,Vélez,Argentina,F,2450595491
3,Alianza Lima,Perú,F,2450595491
4,Estudiantes L.P.,Fase previa,F,2450595491
1,Nacional,Uruguay,G,2450595491
2,Corinthians,Brasil,G,2450595491
3,Deportivo Táchira,Venezuela,G,2450595491
4,Olimpia,Fase previa,G,2450595491
1,River Plate,Argentina,H,2450595491
2,Cerro Porteño,Paraguay,H,2450595491
3,Sporting Cristal,Perú,H,2450595491
4,Always Ready,Bolivia,H,2450595491
