Bombo,Equipo,Pais,Grupo,id_sorteo
1,Palmeiras,Brasil,A,8830845820
2,Cerro Porteño,Paraguay,A,8830845820
3,Alianza Lima,Perú,A,8830845820
4,América M.G.,Fase previa,A,8830845820
1,Peñarol,Uruguay,B,8830845820
2,Independiente del Valle,Ecuador,B,8830845820
3,Deportes Tolima,Colombia,B,8830845820
4,Fortaleza,Brasil,B,8830845820
1,River Plate,Argentina,C,8830845820
2,Universidad Católica,Chile,C,8830845820
3,Deportivo Táchira,Venezuela,C,8830845820
4,The Strongest,Fase previa,C,8830845820
1,Boca Juniors,Argentina,D,8830845820
2,Emelec,Ecuador,D,8830845820
3,Bragantino,Brasil,D,8830845820
4,Always Ready,Bolivia,D,8830845820
1,Nacional,Uruguay,E,8830845820
2,Corinthians,Brasil,E,8830845820
3,Colón,Argentina,E,8830845820
4,Olimpia,Fase previa,E,8830845820
1,Athletico Paranaense,Brasil,F,8830845820
2,Libertad,Paraguay,F,8830845820
3,Caracas,Venezuela,F,8830845820
4,Independiente Petrolero,Bolivia,F,8830845820
1,Atlético Mineiro,Brasil,G,8830845820
2,Colo Colo,Chile,G,8830845820
3,Deportivo Cali,Colombia,G,8830845820
4,Talleres,Argentina,G,8830845820
1,Flamengo,Brasil,H,8830845820
2,Vélez,Argentina,H,8830845820
3,Sporting Cristal,Perú,H,8830845820
4,Estudiantes L.P.,Fase previa,H,8830845820
