Bombo,Equipo,Pais,Grupo,id_sorteo
1,Palmeiras,Brasil,A,4950132082
2,Emelec,Ecuador,A,4950132082
3,Deportivo Táchira,Venezuela,A,4950132082
4,América M.G.,Fase previa,A,4950132082
1,Atlético Mineiro,Brasil,B,4950132082
2,Colo Colo,Chile,B,4950132082
3,Deportivo Cali,Colombia,B,4950132082
4,Olimpia,Fase previa,B,4950132082
1,Athletico Paranaense,Brasil,C,4950132082
2,Independiente del Valle,Ecuador,C,4950132082
3,Colón,Argentina,C,4950132082
4,The Strongest,Fase previa,C,4950132082
1,Nacional,Uruguay,D,4950132082
2,Libertad,Paraguay,D,4950132082
3,Bragantino,Brasil,D,4950132082
4,Talleres,Argentina,D,4950132082
1,Flamengo,Brasil,E,4950132082
2,Vélez,Argentina,E,4950132082
3,Alianza Lima,Perú,E,4950132082
4,Independiente Petrolero,Bolivia,E,4950132082
1,River Plate,Argentina,F,4950132082
2,Universidad Católica,Chile,F,4950132082
3,Caracas,Venezuela,F,4950132082
4,Estudiantes L.P.,Fase previa,F,4950132082
1,Peñarol,Uruguay,G,4950132082
2,Corinthians,Brasil,G,4950132082
3,Sporting Cristal,Perú,G,4950132082
4,Always Ready,Bolivia,G,4950132082
1,Boca Juniors,Argentina,H,4950132082
2,Cerro Porteño,Paraguay,H,4950132082
3,Deportes Tolima,Colombia,H,4950132082
4,Fortaleza,Brasil,H,4950132082
