Bombo,Equipo,Pais,Grupo,id_sorteo
1,Palmeiras,Brasil,A,1324765823
2,Vélez,Argentina,A,1324765823
3,Deportes Tolima,Colombia,A,1324765823
4,Estudiantes L.P.,Fase previa,A,1324765823
1,Nacional,Uruguay,B,1324765823
2,Libertad,Paraguay,B,1324765823
3,Bragantino,Brasil,B,1324765823
4,Olimpia,Fase previa,B,1324765823
1,Atlético Mineiro,Brasil,C,1324765823
2,Independiente del Valle,Ecuador,C,1324765823
3,Alianza Lima,Perú,C,1324765823
4,Talleres,Argentina,C,1324765823
1,Peñarol,Uruguay,D,1324765823
2,Universidad Católica,Chile,D,1324765823
3,Deportivo Táchira,Venezuela,D,1324765823
4,Fortaleza,Brasil,D,1324765823
1,Flamengo,Brasil,E,1324765823
2,Emelec,Ecuador,E,1324765823
3,Deportivo Cali,Colombia,E,1324765823
4,Independiente Petrolero,Bolivia,E,1324765823
1,Boca Juniors,Argentina,F,1324765823
2,Colo Colo,Chile,F,1324765823
3,Sporting Cristal,Perú,F,1324765823
4,The Strongest,Fase previa,F,1324765823
1,River Plate,Argentina,G,1324765823
2,Corinthians,Brasil,G,1324765823
3,Caracas,Venezuela,G,1324765823
4,América M.G.,Fase previa,G,1324765823
1,Athletico Paranaense,Brasil,H,1324765823
2,Cerro Porteño,Paraguay,H,1324765823
3,Colón,Argentina,H,1324765823
4,Always Ready,Bolivia,H,1324765823
