Bombo,Equipo,Pais,Grupo,id_sorteo
1,Palmeiras,Brasil,A,461539748
2,Universidad Católica,Chile,A,461539748
3,Sporting Cristal,Perú,A,461539748
4,Olimpia,Fase previa,A,461539748
1,Nacional,Uruguay,B,461539748
2,Libertad,Paraguay,B,461539748
3,Bragantino,Brasil,B,461539748
4,Talleres,Argentina,B,461539748
1,Athletico Paranaense,Brasil,C,461539748
2,Colo Colo,Chile,C,461539748
3,Deportes Tolima,Colombia,C,461539748
4,Always Ready,Bolivia,C,461539748
1,Peñarol,Uruguay,D,461539748
2,Independiente del Valle,Ecuador,D,461539748
3,Alianza Lima,Perú,D,461539748
4,Fortaleza,Brasil,D,461539748
1,Boca Juniors,Argentina,E,461539748
2,Cerro Porteño,Paraguay,E,461539748
3,Caracas,Venezuela,E,461539748
4,Estudiantes L.P.,Fase previa,E,461539748
1,Flamengo,Brasil,F,461539748
2,Vélez,Argentina,F,461539748
3,Deportivo Cali,Colombia,F,461539748
4,The Strongest,Fase previa,F,461539748
1,Atlético Mineiro,Brasil,G,461539748
2,Emelec,Ecuador,G,461539748
3,Colón,Argentina,G,461539748
4,Independiente Petrolero,Bolivia,G,461539748
1,River Plate,Argentina,H,461539748
2,Corinthians,Brasil,H,461539748
3,Deportivo Táchira,Venezuela,H,461539748
4,América M.G.,Fase previa,H,461539748
