Bombo,Equipo,Pais,Grupo,id_sorteo
1,Palmeiras,Brasil,A,4958211097
2,Independiente del Valle,Ecuador,A,4958211097
3,Sporting Cristal,Perú,A,4958211097
4,América M.G.,Fase previa,A,4958211097
1,Flamengo,Brasil,B,4958211097
2,Colo Colo,Chile,B,4958211097
3,Alianza Lima,Perú,B,4958211097
4,Talleres,Argentina,B,4958211097
1,Nacional,Uruguay,C,4958211097
2,Corinthians,Brasil,C,4958211097
3,Deportivo Táchira,Venezuela,C,4958211097
4,Olimpia,Fase previa,C,4958211097
1,Atlético Mineiro,Brasil,D,4958211097
2,Cerro Porteño,Paraguay,D,4958211097
3,Deportivo Cali,Colombia,D,4958211097
4,Estudiantes L.P.,Fase previa,D,4958211097
1,Peñarol,Uruguay,E,4958211097
2,Universidad Católica,Chile,E,4958211097
3,Colón,Argentina,E,4958211097
4,Always Ready,Bolivia,E,4958211097
1,Boca Juniors,Argentina,F,4958211097
2,Emelec,Ecuador,F,4958211097
3,Deportes Tolima,Colombia,F,4958211097
4,Fortaleza,Brasil,F,4958211097
1,Athletico Paranaense,Brasil,G,4958211097
2,Vélez,Argentina,G,4958211097
3,Caracas,Venezuela,G,4958211097
4,Independiente Petrolero,Bolivia,G,4958211097
1,River Plate,Argentina,H,4958211097
2,Libertad,Paraguay,H,4958211097
3,Bragantino,Brasil,H,4958211097
4,The Strongest,Fase previa,H,4958211097
