Bombo,Equipo,Pais,Grupo,id_sorteo
1,Palmeiras,Brasil,A,1566066948
2,Emelec,Ecuador,A,1566066948
3,Colón,Argentina,A,1566066948
4,The Strongest,Fase previa,A,1566066948
1,Athletico Paranaense,Brasil,B,1566066948
2,Independiente del Valle,Ecuador,B,1566066948
3,Deportes Tolima,Colombia,B,1566066948
4,Talleres,Argentina,B,1566066948
1,Boca Juniors,Argentina,C,1566066948
2,Corinthians,Brasil,C,1566066948
3,Sporting Cristal,Perú,C,1566066948
4,Independiente Petrolero,Bolivia,C,1566066948
1,Flamengo,Brasil,D,1566066948
2,Colo Colo,Chile,D,1566066948
3,Deportivo Táchira,Venezuela,D,1566066948
4,Olimpia,Fase previa,D,1566066948
1,Peñarol,Uruguay,E,1566066948
2,Vélez,Argentina,E,1566066948
3,Bragantino,Brasil,E,1566066948
4,Estudiantes L.P.,Fase previa,E,1566066948
1,Atlético Mineiro,Brasil,F,1566066948
2,Libertad,Paraguay,F,1566066948
3,Alianza Lima,Perú,F,1566066948
4,Always Ready,Bolivia,F,1566066948
1,Nacional,Uruguay,G,1566066948
2,Cerro Porteño,Paraguay,G,1566066948
3,Deportivo Cali,Colombia,G,1566066948
4,Fortaleza,Brasil,G,1566066948
1,River Plate,Argentina,H,1566066948
2,Universidad Católica,Chile,H,1566066948
3,Caracas,Venezuela,H,1566066948
4,América M.G.,Fase previa,H,1566066948
