Bombo,Equipo,Pais,Grupo,id_sorteo
1,Palmeiras,Brasil,A,5633486800
2,Universidad Católica,Chile,A,5633486800
3,Sporting Cristal,Perú,A,5633486800
4,Always Ready,Bolivia,A,5633486800
1,Boca Juniors,Argentina,B,5633486800
2,Emelec,Ecuador,B,5633486800
3,Alianza Lima,Perú,B,5633486800
4,Olimpia,Fase previa,B,5633486800
1,River Plate,Argentina,C,5633486800
2,Libertad,Paraguay,C,5633486800
3,Deportivo Cali,Colombia,C,5633486800
4,Fortaleza,Brasil,C,5633486800
1,Nacional,Uruguay,D,5633486800
2,Cerro Porteño,Paraguay,D,5633486800
3,Bragantino,Brasil,D,5633486800
4,Talleres,Argentina,D,5633486800
1,Peñarol,Uruguay,E,5633486800
2,Corinthians,Brasil,E,5633486800
3,Deportes Tolima,Colombia,E,5633486800
4,The Strongest,Fase previa,E,5633486800
1,Atlético Mineiro,Brasil,F,5633486800
2,Independiente del Valle,Ecuador,F,5633486800
3,Colón,Argentina,F,5633486800
4,Estudiantes L.P.,Fase previa,F,5633486800
1,Flamengo,Brasil,G,5633486800
2,Colo Colo,Chile,G,5633486800
3,Deportivo Táchira,Venezuela,G,5633486800
4,América M.G.,Fase previa,G,5633486800
1,Athletico Paranaense,Brasil,H,5633486800
2,Vélez,Argentina,H,5633486800
3,Caracas,Venezuela,H,5633486800
4,Independiente Petrolero,Bolivia,H,5633486800
