Bombo,Equipo,Pais,Grupo,id_sorteo
1,Palmeiras,Brasil,A,1913443416
2,Independiente del Valle,Ecuador,A,1913443416
3,Caracas,Venezuela,A,1913443416
4,América M.G.,Fase previa,A,1913443416
1,Atlético Mineiro,Brasil,B,1913443416
2,Vélez,Argentina,B,1913443416
3,Alianza Lima,Perú,B,1913443416
4,Independiente Petrolero,Bolivia,B,1913443416
1,River Plate,Argentina,C,1913443416
2,Corinthians,Brasil,C,1913443416
3,Deportivo Táchira,Venezuela,C,1913443416
4,Olimpia,Fase previa,C,1913443416
1,Nacional,Uruguay,D,1913443416
2,Emelec,Ecuador,D,1913443416
3,Deportivo Cali,Colombia,D,1913443416
4,Always Ready,Bolivia,D,1913443416
1,Peñarol,Uruguay,E,1913443416
2,Universidad Católica,Chile,E,1913443416
3,Colón,Argentina,E,1913443416
4,Fortaleza,Brasil,E,1913443416
1,Boca Juniors,Argentina,F,1913443416
2,Colo Colo,Chile,F,1913443416
3,Bragantino,Brasil,F,1913443416
4,Estudiantes L.P.,Fase previa,F,1913443416
1,Flamengo,Brasil,G,1913443416
2,Cerro Porteño,Paraguay,G,1913443416
3,Sporting Cristal,Perú,G,1913443416
4,The Strongest,Fase previa,G,1913443416
1,Athletico Paranaense,Brasil,H,1913443416
2,Libertad,Paraguay,H,1913443416
3,Deportes Tolima,Colombia,H,1913443416
4,Talleres,Argentina,H,1913443416
