Bombo,Equipo,Pais,Grupo,id_sorteo
1,Palmeiras,Brasil,A,5389211011
2,Libertad,Paraguay,A,5389211011
3,Alianza Lima,Perú,A,5389211011
4,Always Ready,Bolivia,A,5389211011
1,Athletico Paranaense,Brasil,B,5389211011
2,Colo Colo,Chile,B,5389211011
3,Colón,Argentina,B,5389211011
4,Independiente Petrolero,Bolivia,B,5389211011
1,Flamengo,Brasil,C,5389211011
2,Emelec,Ecuador,C,5389211011
3,Caracas,Venezuela,C,5389211011
4,Olimpia,Fase previa,C,5389211011
1,Nacional,Uruguay,D,5389211011
2,Cerro Porteño,Paraguay,D,5389211011
3,Deportes Tolima,Colombia,D,5389211011
4,Fortaleza,Brasil,D,5389211011
1,Atlético Mineiro,Brasil,E,5389211011
2,Universidad Católica,Chile,E,5389211011
3,Deportivo Cali,Colombia,E,5389211011
4,Talleres,Argentina,E,5389211011
1,River Plate,Argentina,F,5389211011
2,Corinthians,Brasil,F,5389211011
3,Sporting Cristal,Perú,F,5389211011
4,América M.G.,Fase previa,F,5389211011
1,Boca Juniors,Argentina,G,5389211011
2,Independiente del Valle,Ecuador,G,5389211011
3,Deportivo Táchira,Venezuela,G,5389211011
4,The Strongest,Fase previa,G,5389211011
1,Peñarol,Uruguay,H,5389211011
2,Vélez,Argentina,H,5389211011
3,Bragantino,Brasil,H,5389211011
4,Estudiantes L.P.,Fase previa,H,5389211011
