Bombo,Equipo,Pais,Grupo,id_sorteo
1,Palmeiras,Brasil,A,8782585712
2,Independiente del Valle,Ecuador,A,8782585712
3,Colón,Argentina,A,8782585712
4,The Strongest,Fase previa,A,8782585712
1,Peñarol,Uruguay,B,8782585712
2,Corinthians,Brasil,B,8782585712
3,Alianza Lima,Perú,B,8782585712
4,América M.G.,Fase previa,B,8782585712
1,Nacional,Uruguay,C,8782585712
2,Libertad,Paraguay,C,8782585712
3,Deportivo Cali,Colombia,C,8782585712
4,Fortaleza,Brasil,C,8782585712
1,River Plate,Argentina,D,8782585712
2,Universidad Católica,Chile,D,8782585712
3,Bragantino,Brasil,D,8782585712
4,Estudiantes L.P.,Fase previa,D,8782585712
1,Athletico Paranaense,Brasil,E,8782585712
2,Colo Colo,Chile,E,8782585712
3,Deportes Tolima,Colombia,E,8782585712
4,Always Ready,Bolivia,E,8782585712
1,Atlético Mineiro,Brasil,F,8782585712
2,Cerro Porteño,Paraguay,F,8782585712
3,Sporting Cristal,Perú,F,8782585712
4,Talleres,Argentina,F,8782585712
1,Flamengo,Brasil,G,8782585712
2,Vélez,Argentina,G,8782585712
3,Deportivo Táchira,Venezuela,G,8782585712
4,Olimpia,Fase previa,G,8782585712
1,Boca Juniors,Argentina,H,8782585712
2,Emelec,Ecuador,H,8782585712
3,Caracas,Venezuela,H,8782585712
4,Independiente Petrolero,Bolivia,H,8782585712
