Bombo,Equipo,Pais,Grupo,id_sorteo
1,Palmeiras,Brasil,A,1990235366
2,Independiente del Valle,Ecuador,A,1990235366
3,Sporting Cristal,Perú,A,1990235366
4,Talleres,Argentina,A,1990235366
1,Athletico Paranaense,Brasil,B,1990235366
2,Emelec,Ecuador,B,1990235366
3,Alianza Lima,Perú,B,1990235366
4,Estudiantes L.P.,Fase previa,B,1990235366
1,Nacional,Uruguay,C,1990235366
2,Corinthians,Brasil,C,1990235366
3,Deportes Tolima,Colombia,C,1990235366
4,Olimpia,Fase previa,C,1990235366
1,Boca Juniors,Argentina,D,1990235366
2,Libertad,Paraguay,D,1990235366
3,Deportivo Táchira,Venezuela,D,1990235366
4,Fortaleza,Brasil,D,1990235366
1,Atlético Mineiro,Brasil,E,1990235366
2,Colo Colo,Chile,E,1990235366
3,Colón,Argentina,E,1990235366
4,Independiente Petrolero,Bolivia,E,1990235366
1,River Plate,Argentina,F,1990235366
2,Cerro Porteño,Paraguay,F,1990235366
3,Deportivo Cali,Colombia,F,1990235366
4,Always Ready,Bolivia,F,1990235366
1,Flamengo,Brasil,G,1990235366
2,Vélez,Argentina,G,1990235366
3,Caracas,Venezuela,G,1990235366
4,América M.G.,Fase previa,G,1990235366
1,Peñarol,Uruguay,H,1990235366
2,Universidad Católica,Chile,H,1990235366
3,Bragantino,Brasil,H,1990235366
4,The Strongest,Fase previa,H,1990235366
